start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,informacion,CENTRO_EDUCATIVO,texto,hashtag,frecuencia,relaciona_historia,La apropiación y uso de herramientas tecnológicas ,La forma como están organizadas las rutinas diarias,La vinculación de las familias a las propuestas del centro infantil,Los momentos de alimentación de las niñas y los niños,El desempeño de los agentes educativos y sus prácticas,La disposición intencionada de los espacios y ambientes,La calidad de las interacciones entre los actores,El acompañamiento a las transiciones de las niñas y los niños,La documentación de las experiencias realizadas en el centro infantil,El trabajo colaborativo entre los agentes educativos ,acto_principal,Otro,sentiste,habilidades,Habilidades artística,Habilidades comunicativas,Habilidades socioemocionales,Habilidades manuales,Habilidades socio-ambientales,Ninguna de las anteriores,competencias,Trabajo Colaborativo,Comunicación,Pensamiento Crítico,Resolución de problemas,Manejo de herramientas tecnológicas,Manejo de la información,Creatividad e Innovación,Vida y Carrera,rol,_id,_uuid,_submission_time,_validation_status,_index
2020-06-17T10:40:04.267-05:00,2020-06-17T11:25:27.564-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"los niños y niñas al ingresar al centro infantil en las familias causa mucha angustia tener que irsen y dejar a sus hijos con otros niños y niñas, y uno como agente educativa ganar esa confianza, ese amor de las familias y de cada uno de los niños ver los avaces, como palabras mas claras, el quitar el pañal. son momento muy gratificantes",Motivación,Todo el tiempo,El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,0,0,0,0,1,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,105097137,4b07c725-8dc4-4b75-b272-da40e188e6ea,2020-06-17T16:25:28,,43
2020-06-17T11:17:13.410-05:00,2020-06-17T11:29:53.595-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Hola mi nombre es Luz Dary y la historia que les voy a contar, es sobre una ambientación que se realizo en el centro infantil con mis compañeras sobre la granja, en especial sobre la vaca para trabajar los beneficios que nos trae, su alimentación, su hábitat, su pelaje entre otros y lo más curioso fue cuando un niño nos dijo que en la granja también habían gallinas que no solamente vacas, porque todo lo que veía eran vacas.",Motivación,De vez en cuando,La disposición intencionada de los espacios y ambientes. El trabajo colaborativo entre los agentes educativos.,0,0,0,0,0,1,0,0,0,1,Niños/niñas,NA,Reflexioné y aprendí algo nuevo,"Habilidades manuales: tejer, sembrar, cocinar. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,1,1,0,Trabajo Colaborativo. Creatividad e Innovación.,1,0,0,0,0,0,1,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,105098021,08ebb26c-e563-46d9-b9ba-9ae540ce94e9,2020-06-17T16:29:58,,44
2020-06-17T11:17:04.164-05:00,2020-06-17T11:28:49.529-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Mi historia es acerca de una familia que a pezar de todas las dificultades que se les presenta siempre tienen la mejor disposición para enseñarle a su hija el respeto que debe tener ante todo, en el centro infantil se caracteriza por ser una niña inteligente,independiente, feliz. Esto genera tener un ambiente más sano cuando se encuentra con todos sus compañeros y que siempre tenga la mejor actitud",Alegría,De vez en cuando,La forma como están organizadas las rutinas diarias.,0,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Manejo de la Información y Comunicación.,0,0,0,0,0,1,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,105098342,0579cd62-ef83-4335-bf52-1dd8c7f0d811,2020-06-17T16:31:17,,45
2020-06-17T11:01:26.477-05:00,2020-06-17T11:31:58.446-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"En una ocasión estando en la sala con los niños y niñas salio una niña de tres años con mucha propiedad, asumi que iba para el baño y efectivamente asi fue cuando fui a buscarla ella se dirigia al parque de juegos, le  Natalia vamos para la sala , ella respondio"" no yo voy para el parque "" le dije que no podia ir sola por que no habia quien la cuida alla y ella respondio ""yo no voy sola voy con Dios y la virgen y ellos me cuidan""  le dije si ellos te cuidan pero debe haber una profesora en el parque, ella respondio "" no, a mi no me pasa nada ellos  me cuidan "" la deje ir por que considere que ante tanta seguridad podia ir, estuvo en el parque y luego regreso a la sala",Orgullo,Única vez,El desempeño de los agentes educativos y sus prácticas.,0,0,0,0,1,0,0,0,0,0,Niños/niñas,N A,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,0,0,1,0,Pensamiento Crítico.,0,0,1,0,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,105098493,34f0b5f1-3d67-4dc1-a421-d647029d9db9,2020-06-17T16:31:57,,46
2020-06-17T11:14:06.339-05:00,2020-06-17T11:40:24.461-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"tengo la dicha de compartir una experiencia fascinante trabajando con dos pares de gemelos, un par niñas y un par niños; para mi ha sido un gran reto ya que me correspondió aprender a conocer sus gustos sus intereses, sus deseos y su forma de comunicarse, por que fisicamente son iguales pero en su personalidad tienen muchas diferencias cada par, lo curioso de este caso es que cuando acompaño alguno de los 4 al baño al momento siguiente (corto)me confundo e intento llevar al par al baño pero termino llevando el mismo jeje, me encanta asumir este reto, son niñas y niños que inspiran ternura, motivan a seguir procesos a cabalidad y paso a paso, los llevo en mi corazon, aprendo de ellos cada día a valorar cada logro que alcanzan y a tener en cuenta las diferencias en los intereses de cada miembro del grupo para cumplir los objetivos del aprendizaje, fisicamente somos iguales todos los seres humanos pero hay que respetar las diferencias de pensamientos e ideologias por que ante todo tenemos los miso derechos.",Orgullo,Todo el tiempo,La forma como están organizadas las rutinas diarias. El desempeño de los agentes educativos y sus prácticas. La disposición intencionada de los espacios y ambientes. El acompañamiento a las transiciones de las niñas y los niños.,0,1,0,0,1,1,0,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo. Sostenibilidad. Pensamiento Crítico. Resolución de problemas.,1,1,1,1,0,0,0,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,105100216,248906e8-4ad6-4c43-a538-195f180e0c9b,2020-06-17T16:40:26,,47
2020-06-17T10:46:40.025-05:00,2020-06-17T11:44:07.035-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Érase una vez una agente un educativa, que fue contratada par  la CI COR JESUS AMIGO,quien llega a trabajar con niños y niñas del ciclo vital de 2 A 3 años de edad, donde vivió y experimento aprendizajes significativos de cada uno de los niños y niñas, sin embargo hubo una niña que le enseñó el verdadero valor de la amistad y que cuando hay transparencia, amor, respeto, tolerancia, sabiduría, entre otras siempre habrá una sonrisa que da esperanza, una mirada que fortalece y un  corazón que agradece. Julietha una niña extrovertida, con sentido de pertenencia, líder,alegre quien crea unos lazos de amistad con William niño de 4 años quien tenía necesidades diversas. (autismo,dificultad motora, no control de esfinreres) un niño que sonreía poco y se aíslaba con frecuencia pero en su camino se encuentra con julieta quien le da una mano amiga sin importar su aspecto físico y sus limitaciones,quien siempre le regalaba una sonrisa,un aplauso por cada logro,ponía a William en primer lugar para todo, recuerdo que decía profe voy a mirar a William ya que el pertenecía a otro ciclo vital, y llegaba donde mi a decirme, profe sirvalen primero el almuerzo a mi amiguito, profe donde esta el jugo de William, profe le falta el algo a William y ella no comía hasta que el tuviera también sus alimentos e incluso en ocasiones le daba su alimentación pero primero tenia que ser el, lo cuidaba lo protegía, pero lo más admirable hacía que participará de cada una de las experiencias significativas activamente, ella me recordó que la amistad si existe y que a pesar de que una persona nos falla como amigo hay otras que creen y confían en uno y que podemos dar siempre lo mejor de nosotros sin esperar nada a cambia solo dar felicidad a quien lo necesite.Julietha mientras asistía al centro infantil siempre estaba para su amigo William defendiendolo pero permitiendo le ser.",Motivación,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil. Los momentos de alimentación de las niñas y los niños. El desempeño de los agentes educativos y sus prácticas. La calidad de las interacciones entre los actores.,0,0,1,1,1,0,1,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,1,0,1,0,Trabajo Colaborativo. Resolución de problemas.,1,0,0,1,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",105101083,0dc4c955-77ae-41fe-8771-88d6792da49e,2020-06-17T16:44:08,,48
2020-06-17T11:42:13.809-05:00,2020-06-17T11:51:51.859-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Mi nombre es luisa y este año sucedió una situación muy común con un niño, algo que sucede muy a menudo y es que el niño no quería comer, no había situación, motivación, canción, nada que lo hiciera comer, intente por todos los medios, todas las estregias que conozco y que había implementado anteriormente en situaciones similares, pero no había respuesta positiva, el niño lloraba siempre serca a la puerta. Entonces empece a retirarlo de allí y a incluirlo con los demas niños y niñas, al principio se negaba a socializar pero poco a poco fue el sólito observando y explorando los juguetes y materiales, empozo a jugar con ellos y así mismo inicio a sentarse en el comedor y recibía una que otra cucharada, luego se le disponía los alimentos y el mismo comía lo que deseaba, poco a poco y después de muchos intentos el niño inició con el consumo de varios alimentos de manera colaborativa por parte del agente educativo y de manera Autónoma. Esto me puso muy feliz porque fueron por lo menos más de dos meses en este proceso que creí que no iba a tener un buen resultado. Esto me hace sentir muy bien como agente educativa",Alegría,De vez en cuando,Los momentos de alimentación de las niñas y los niños. El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,1,0,0,0,1,0,0,Niños/niñas,Na,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Creatividad e Innovación. Vida y Carrera.,1,0,0,0,0,0,1,1,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,105102618,03837862-3b03-4cf1-b207-ff1ecc384e6b,2020-06-17T16:51:55,,49
2020-06-17T11:33:04.766-05:00,2020-06-17T11:58:44.032-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Cuando llegue a la corporación tenia 3 años de no ejercer mi profesión,  con muchos temores me uní a un grupo de trabajo que me hizo sentir cómo en casa,  Lu fue mi tutora y de ella aprendí mucho, principalmente que los conocimientos se comparten, a partir de allí he encontrado muchas más personas interesadas en el bien común,  equipos de trabajo que se esfuerzan por el otro, ello me ha llevado a crecer mucho, amar lo que hago y las personas con quienes comparto. Niños y niñas me han enseñado el valor de la alegría,  y aunque ahora no de forma presente, espero sea muy pronto que pueda volver a compartir con ellos. Esta situación con el COVID 19 me ha cambiado mucho, he pasado por angustias pero a valorar la vida y a quienes tengo a mi lado y con un deseo enorme de hacer mi labor de la mejor manera para contribuir al desarrollo integral de los niños y las niñas y a sus familias que también tienen preocupaciones y ganas de salir adelante.",Motivación,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil. El desempeño de los agentes educativos y sus prácticas. La calidad de las interacciones entre los actores. El acompañamiento a las transiciones de las niñas y los niños. El trabajo colaborativo entre los agentes educativos.,0,0,1,0,1,0,1,1,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",1,0,1,0,1,0,Trabajo Colaborativo. Resolución de problemas. Creatividad e Innovación. Vida y Carrera.,1,0,0,1,0,0,1,1,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",105103419,3dc543f1-e3a5-48aa-a9fe-33771ad4cb48,2020-06-17T16:58:55,,50
2020-06-17T11:33:56.785-05:00,2020-06-17T11:59:16.846-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"una mañana en mi que hacer educativo observe como una niña de tres años, reflejaba en su rostro tristeza evitando indagar en esos momentos por su  estado de animo los convoque a todos a disfrutar de un hermoso cuento sobre los colores que dan vida, energia, alegria y reflejan estados de animo. Al escuchar la narración del cuento, la niña se levanta y expresa""profe ya no estoy triste, el cuento me hizo olvidar porque llegue triste.",Motivación,Única vez,El desempeño de los agentes educativos y sus prácticas. El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,0,1,0,0,1,0,0,Niños/niñas,N A,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",1,1,0,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,105103452,99d347c0-45ed-420a-af3c-6efc88f29d92,2020-06-17T16:59:12,,51
2020-06-17T17:45:30.119+02:00,2020-06-17T19:04:35.699+02:00,2020-06-17,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Sí, yo fui madre joven, no había cumplido aún los 18 años cuando di a luz a mi hija mayor. En aquella época igual que pasa cuando eres adulta la gente tiende a tratar de desmoralizarte. Cuando eres madre joven él ¡te has arruinado la vida! es el ¡duerme ahora que luego no vas a dormir! de turno, lo cierto es que tengo montón de recuerdos negativos de mi embarazo, es el único de 2 embarazos del que los recuerdos del durante fue bastante desagradable, pero no por el embarazo en sí, que tanto embarazo como el parto fue estupendo, si no por lo que la sociedad tóxica se empeñaba en producirme, personas y profesionales que me trataron mal solo por estar embarazada a mi edad. Tener una hija no es tener una muñeca ni un juguete, en mi caso fue el mayor impulso y motivación que pude tener, me impulsó aún más para alcanzar mis metas personales y profesionales. No fue fácil, pero mereció la pena, pasamos etapas buenas, malas, tranquilas y de no parar, como todos en la vida básicamente independientemente de su edad, y si volviera atrás, volvería hacer exactamente cada cosa en el mismo momento en el que las hice, no siento haberme perdido absolutamente nada, no nos hemos privado de nada, hemos crecido, madurado, aprendido, nos hemos caído y levantado de la mano de mi hija. Animo a que su afán de superación no lo pierdan nunca, a pesar de aquello que les ocurra en la vida, que no eres más ni menos que nadie por el orden en que se den las circunstancias o situaciones, no eres ni más ni menos que nadie por la edad en la que experimentes la maternidad. Ser buena madre no depende de la edad que tengas si no de cómo ejerzas la misma.",Motivación,Única vez,La vinculación de las familias a las propuestas del centro infantil.,0,0,1,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Resolución de problemas. Vida y Carrera.,0,0,0,1,0,0,0,1,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,105104185,63da128b-6f5e-4ddf-8b54-e0e75dfef0ca,2020-06-17T17:04:39,,52
2020-06-17T11:50:46.259-05:00,2020-06-17T12:09:18.171-05:00,2020-06-16,No,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Hola soy auxiliar docente y en la sala de desarrollo tuve un niño autista y el no socializaba con los niños ni con los agentes educativos, un día estaba realizando un dibujo en el tablero con el fin de realizar unos ejercicios logico-matematicos, inmediatamente se integre al grupo y se notaba feliz con el tema y notamos que era de gran interes.",Alegría,De vez en cuando,El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,0,0,0,0,1,0,0,Niños/niñas,No aplica,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",1,0,1,0,0,0,Trabajo Colaborativo. Sostenibilidad. Creatividad e Innovación.,1,1,0,0,0,0,1,0,Potenciar el desarrollo de los niños y las niñas.,105105312,95c56020-ed30-40de-bc3d-8098cd40a211,2020-06-17T17:09:24,,53
2020-06-17T12:03:32.420-05:00,2020-06-17T12:11:30.816-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Todo empezó en febrero y donde conocí un mundo maravilloso de risas, gritos, alegrías, canto y juego, dónde cada mañana se escuchaba la voces más tiernas de los niños y niñas diciendo profe juguemos, cantemos y pintemos, cada experiencia era alegría y disfrute. Al llegar la tarde se escuchabam las familias agradecidas por el cuidado de sus hijos, hoy nos inunda un virus el que no esperábamos y que nos tiene en casa reinventandonos de la mejor manera para saber llegar a cada hogar con amor y alegría",Tristeza,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil.,0,0,1,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,105105687,7d6501fa-8892-466a-a68e-481254ec8afc,2020-06-17T17:11:33,,54
2020-06-17T11:40:15.422-05:00,2020-06-17T12:12:03.324-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Mi nombre es María Camila Giraldo Agente Educativa Auxiliar. Quiero contar mi historia sobre una experiencia que tuve a principio de este año. El primer día tuvimos una mamá que por equivocación llevo al niño a otra sede, resulta que el niño fue mordido en la cara por otro compañerito. La madre del niño expresó su disgusto y dijo que iba retirar al niño que ella no iba permitir que esto siguiera ocurriendo. Resulta, que nos enteramos de esta situación y al día siguiente la madre llevo al niño a la sede correspondiente; pero fue en realidad fue todo un reto la atención para el niño porque llegó con demasiado temor, angustia y llanto persistente. La madre obviamente también sentía temor de que el niño nuevamente fuera lastimado, pero se sintió muy apoyada por parte de nosotras las agentes educativas. Adaptar al niño fue algo que nos tomó tiempo, con mucho amor, paciencia y calidez humana pudimos lograr que el niño sintiera esa confianza de creer en los demás niños y que podía compartir con los demás niños sin que alguno le generará lesiones. Hoy en día es un niño tímido, pero muy tranquilo participa de todas las experiencias, se había adaptado al centro infantil con perseverancia",Orgullo,De vez en cuando,El desempeño de los agentes educativos y sus prácticas. El trabajo colaborativo entre los agentes educativos.,0,0,0,0,1,0,0,0,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Resolución de problemas.,1,0,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,105105856,8f6e0723-f417-4497-b277-fa91f33b2f1c,2020-06-17T17:12:35,,55
2020-06-17T12:12:46.272-05:00,2020-06-17T12:17:56.654-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"El apoyo que se tiene por parte de algunos padres de familias es poco, suelen ver todo de forma negativa, en especial tuve contacto con una madre que en tono muy grosero manifestó que no sabía lo que hacía, todo lo que hacen hacía el niño es malo, pero lo que el niño hace esta bien ya que lo provocan.",Impotencia ,De vez en cuando,La vinculación de las familias a las propuestas del centro infantil. La calidad de las interacciones entre los actores.,0,0,1,0,0,0,1,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo. Resolución de problemas. Manejo de la Información y Comunicación. Creatividad e Innovación.,1,0,0,1,0,1,1,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",105107001,c1c16107-57b7-4422-82d1-edb6a0c3b828,2020-06-17T17:18:07,,56
2020-06-17T12:02:15.708-05:00,2020-06-17T12:24:45.947-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Aquel día no era igual a todos los demás días, éste tenía algo diferente y era el olor a la vida, era la sonrisa escondida, era la luz que brillaba en medio de mi vida, eran ustedes que alumbraban mi sala de desarrollo. Ese día tenía el sabor a la victoria, tenía las manos llenas de regalos, tenía la alegría de saber que prontamente llegarían nuevos niños y niñas que con su dulce voz me llamarían profe...profe...Ese día supe de ustedes y nuestras vidas cambiaron para siempre, los conocí a ustedes amores míos, para compartir un dulce conocimiento, un intercambio de saberes, y es ese dia el que extraño, es ese día que recuerdo con amor, porque los conocí aún más a través de los juegos, de las asambleas, de las experiencias, ese día hoy es el que más extraño. chiquitos míos un abrazo gigante. Dios los Bendiga",Tristeza,De vez en cuando,El desempeño de los agentes educativos y sus prácticas. La calidad de las interacciones entre los actores. El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,0,1,0,1,1,0,0,Niños/niñas,NA,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo. Resolución de problemas. Creatividad e Innovación.,1,0,0,1,0,0,1,0,Potenciar el desarrollo de los niños y las niñas.,105108130,18a26bfc-08a1-449b-99c1-70a75955ac13,2020-06-17T17:24:47,,57
2020-06-17T12:23:55.395-05:00,2020-06-17T12:25:09.694-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,Mi n,Orgullo,De vez en cuando,El trabajo colaborativo entre los agentes educativos.,0,0,0,0,0,0,0,0,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,105108244,db8f7e5c-5d73-4230-94d5-82ea5bc5c526,2020-06-17T17:25:40,,58
2020-06-17T12:23:28.285-05:00,2020-06-17T12:35:27.855-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Durante el periodo de adaptación,se logra identificar diversos contextos familiares y es necesario que como agentes educativos identifiquemos el foco de la situación; al iniciar el año escolar se buscan diversas estrategias para lograr una adaptación asertiva para los niños, niñas y familias; algo que en lo personal me parece un poco complejo identificar la situación que hay detrás de una adaptación difícil para el niño en particular.",Motivación,Todo el tiempo,El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,0,0,0,0,1,0,0,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Resolución de problemas.,1,0,0,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,105109331,dd542730-01f9-4c58-8487-6b340dd101f8,2020-06-17T17:35:36,,59
2020-06-17T11:53:09.537-05:00,2020-06-17T12:36:10.672-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Soy Claudia Milena Carmona Pulgarín, agente educativa docente y tuve el privilegio de acompañar en al año 2017 aún príncipe que tenía un diagnóstico de Miopatía miotubular ligada al cromosoma X, fue todo un reto personal y profesional, pues era importante motivarle y propiciar estrategias para su socialización y sobre todo para que los demás niños y niñas, lo aceptarán y trataran como un compañero igual. Pero fue maravilloso cuando se les contó a los niños y las niñas, sobre las condiciones especiales de su nuevo compañero y la importancia de ser cuidadosos para no lastimarlo con juegos o juguetes. Durante el tiempo que estuvo en el centro infantil, sus avances fueron muy significativos, le gustaba estar rodeado de los niños y las niñas, y permitía que ellos-as le realizaran los diferentes movimientos de las canciones bajo la supervisión de las enfermeras y la agente educativa, se le debía hablar en tono alto cuando se está retirado o cerca al oído (tono normal) para que el aplaudiera o lanzara los objetos. Aprendimos a leer algunos de sus gestos gracias al apoyo de sus enfermeras y de su mamá quienes disfrutaban con él cada día:  dar un beso para saludar o despedirse, mover sus manos apoyando las canciones que se entonaban, el llanto su referente cuando no le agrada algo o cuando quería  algo como el laberinto, balón, arma todo o legos, buscaba siempre el contacto visual con las personas que había a su alrededor para que compartieran  con él, si se le llamaba por el nombre y se le decía puñito el correspondía, pero si no quería con su cabeza hacía un gesto negativo, y los niños-as le decían bueno mañana.  Cuando llegaba o se retira del centro infantil había una fiesta le cantábamos y él nos correspondía con una sonrisa. Este príncipe me dio una gran lección de vida, no hay limitantes para lograr lo que se quiere, esta hermosa familia me enseño que, gracias al amor, la constancia, la lucha, el tocar puertas permite alcanzar metas, pero sobre todo cuando tienes un proyecto claro a pesar de las negativas de muchas personas o entidades, cuando confías en tus capacidades y sabes que puedes lograr objetivos claros, llega al fin la recompensa.  ¡Oh! Ellos-as, los niños y las niñas me enseñaron que no hay diferencia, que todos somos iguales y que por medio de un acompañamiento adecuado, buen trato y vinculación asertiva en cada proceso se logran avances significativos, la estigmatización social, los prejuicios o señalamientos, son mentales, y de nada sirven solo te limitan.  Pero cuando te encuentras con estos retos crece tu conocimiento, se mueven vibras que te hacen más humano y que permite que las diferencias se vuelvan oportunidades de aprendizajes para transformar nuestra percepción de los niños-as, sus familias y todas las personas que hay a nuestro alrededor, siendo artífices de nuestras propias trayectorias.",Motivación,De vez en cuando,La vinculación de las familias a las propuestas del centro infantil. El desempeño de los agentes educativos y sus prácticas. La disposición intencionada de los espacios y ambientes. La calidad de las interacciones entre los actores. El acompañamiento a las transiciones de las niñas y los niños.,0,0,1,0,1,1,1,1,0,0,Niños/niñas,NA,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Trabajo Colaborativo. Pensamiento Crítico. Resolución de problemas.,1,0,1,1,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,105109412,c667e442-7b03-4aae-9b67-b42cb773ed48,2020-06-17T17:36:10,,60
