start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,informacion,CENTRO_EDUCATIVO,texto,hashtag,genera,frecuencia,relaciona_historia,La apropiación y uso de herramientas tecnológicas ,La forma como están organizadas las rutinas diarias,La vinculación de las familias a las propuestas del centro infantil,Los momentos de alimentación de las niñas y los niños,El desempeño de los agentes educativos y sus prácticas,La disposición intencionada de los espacios y ambientes,La calidad de las interacciones entre los actores,El acompañamiento a las transiciones de las niñas y los niños,La documentación de las experiencias realizadas en el centro infantil,El trabajo colaborativo entre los agentes educativos ,acto_principal,Otro,sentiste,habilidades,Habilidades artística,Habilidades comunicativas,Habilidades socioemocionales,Habilidades manuales,Habilidades socio-ambientales,Ninguna de las anteriores,competencias,Trabajo Colaborativo,Comunicación,Pensamiento Crítico,Resolución de problemas,Manejo de herramientas tecnológicas,Manejo de la información,Creatividad e Innovación,Vida y Carrera,rol,_id,_uuid,_submission_time,_validation_status,_index
2020-07-08T09:19:21.371-05:00,2020-07-08T09:33:06.406-05:00,2020-07-07,Sí,2020-07-08,Atlántico,,La playa,"Inicie mi experiencia con aeiotu en carruage al principio me senti un poco extraña , dificil porque no conocia a nadie pero a medida que pasaban los dias me sentia en familia era n muy amables conmigo y cada dia eran experiencias significativa y muy provechosa,paso los años y decidi cambiar de centro por motivos de ubicacion .Pero al llegar al nuevo centro fue muy duro, triste, porque deje a mi familia a quien queria mucho pero fue muy lento el proceso hasta que poco a poco me fueron aceptando y ahora tengo dos familias.",Mi inicio,Orgullo,Única vez,El desempeño de los agentes educativos y sus prácticas.,0,0,0,0,1,0,0,0,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,Ninguna de las anteriores,0,0,0,0,0,1,Trabajo Colaborativo. Vida y Carrera.,1,0,0,0,0,0,0,1,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",109644546,1d34287a-4811-4ee5-8ec0-e81c430083eb,2020-07-08T14:33:08,,6
2020-07-08T09:19:17.232-05:00,2020-07-08T09:34:58.155-05:00,2020-07-07,Sí,2020-07-08,Atlántico,,La playa,"Recuerdo mucho la vez que nos quedamos hasta tarde adecuando el centro aeiotu La Playa para una visita que teníamos, siempre recuerdo los centros educativos de noche me parecen poéticos  pareciera que fueran otro lugar, silenciosos, calmados, pero llevan en su cuerpo todas las cicatrices de su historia es como un gigante dormido es más fácil contemplarlos y trabajar en ellos de noche con un equipo pequeño es casi como esperar que este dormido para hacerle una cirujía",Esperemos a que se duerma,Motivación,De vez en cuando,La disposición intencionada de los espacios y ambientes. La calidad de las interacciones entre los actores. El trabajo colaborativo entre los agentes educativos.,0,0,0,0,0,1,1,0,0,1,Agentes educativos,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo. Creatividad e Innovación.,1,0,0,0,0,0,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,109644991,3947ba17-c8bc-439e-b7bc-1e0581684b6c,2020-07-08T14:34:59,,7
2020-07-08T09:24:35.238-05:00,2020-07-08T09:35:03.403-05:00,2020-07-07,Sí,2020-07-08,Atlántico,,La playa,"retomando el pasado: cuando me di cuenta que volvió a pasar no sabia como reaccionar a lo obvio no sabia si negarlo o ocultarlo ya que pense que me habia curado de mis pasado , el que me salvo no estaba disponible a quien acudo cuando todos lo ven fuera del circulo y no lo vivieron pense que estaba sanada pero no fue asi   lo disiimulo pero no eh podidio  solo me toca continuar y buscar solucion estando dentro del circulo....",# desafiando mi pasado,Tristeza,De vez en cuando,La forma como están organizadas las rutinas diarias.,0,1,0,0,0,0,0,0,0,0,Otro,yo,Reflexioné y aprendí algo nuevo,Ninguna de las anteriores,0,0,0,0,0,1,Vida y Carrera.,0,0,0,0,0,0,0,1,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,109645022,bbc97899-9064-48ff-b35f-68b42ff38adc,2020-07-08T14:35:03,,8
2020-07-08T09:28:40.452-05:00,2020-07-08T09:35:19.869-05:00,2020-07-07,Sí,2020-07-08,Atlántico,,La playa,"Hace ya tres años en Villa una gran mujer maestra  perdió la vida, ya que le tocaba viajar de Barranquilla a San jacinto y viceversa para viciar a sus hijos y en accidente perdió la vida",Por amor a mis hijos,Tristeza,Única vez,La forma como están organizadas las rutinas diarias.,0,1,0,0,0,0,0,0,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,0,1,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,109645117,c8471ec5-d21e-4aac-9990-c24490c49b07,2020-07-08T14:35:21,,9
2020-07-08T09:19:57.092-05:00,2020-07-08T09:38:25.950-05:00,2020-07-07,Sí,2020-07-08,Atlántico,,La playa,"Hacen aproximadamente dos años atrás una mujer apasionada por enseñar y demostrar su  habilidades de transmitir buena energias a su compañeras , familias y niños a atreves  de dinamicas , juegos y rondas infantiles  en cada encuentro y saludos de dia.",Los saldos de la maestra,Tristeza,Todo el tiempo,La forma como están organizadas las rutinas diarias. La vinculación de las familias a las propuestas del centro infantil. La calidad de las interacciones entre los actores.,0,1,1,0,0,0,1,0,0,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",1,1,1,0,0,0,Sostenibilidad. Manejo de la Información y Comunicación. Creatividad e Innovación.,0,1,0,0,0,1,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,109645710,c08b205a-7f07-4f1f-8364-aa295353c69f,2020-07-08T14:38:26,,10
2020-07-08T16:23:36.673+02:00,2020-07-08T16:38:34.881+02:00,2020-07-08,Sí,2020-07-08,Atlántico,,La playa,"A inicios de este año estaba a la expectativa de entrar al centro lo mas pronto. Sin embargo pasaban los dias, las semanas y los meses y me sentia muy angustiada por que aun no nos habian llamado. Escuchaba las noticias nacionales y locales y me tranquilizaba saber el por que la primera infancia este año empezo a operar mas trade. Cuando me entere de que iniciariamos a laborar esperaba con anhelo la llamada de mi coordinador. Luego al fin llego ese dia, de alli hasta ahora he dado lo mejor de mi para avanzar en esta nueva modalidad",la entrada al centro,Impotencia ,De vez en cuando,El trabajo colaborativo entre los agentes educativos.,0,0,0,0,0,0,0,0,0,1,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",1,1,1,0,0,0,Trabajo Colaborativo. Pensamiento Crítico. Resolución de problemas. Manejo de herramientas tecnológicas. Creatividad e Innovación.,1,0,1,1,1,0,1,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",109645723,3c3c1c22-c7a0-4598-b02d-57f3e02c0d39,2020-07-08T14:38:35,,11
2020-07-08T09:22:52.431-05:00,2020-07-08T09:38:47.321-05:00,2020-07-07,Sí,2020-07-08,Atlántico,,La playa,"Había una vez una maestra que disfrutaba de la compañia de sus familia en el centro donde les brindaba sus conocimientos y confianzas de diferentes manera es acojedor sentir que puedes apoyar a tus padres y el observar en su rostro, palabras esos agradecimientos. Un dia a esa maestra se le cumple su ciclo en ese sitio dejando muchas familias con las cual logro ayudar y cumplir el compromiso de colacar un granito de arena, asi mismo llego a otro centro totalmente diferente como es la playa lleno de esa frescura y sol que representa en los dias donde nos muestra esas nuevas familias en las que aportare el compromiso de seguir ayudando.",Diferentes lugares,Alegría,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil.,0,0,1,0,0,0,0,0,0,0,Agentes educativos,"Familias, niños",Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Manejo de herramientas tecnológicas.,1,0,0,0,1,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,109645773,8a989e3b-1abc-4ccc-a7b1-19328fcd3278,2020-07-08T14:38:48,,12
2020-07-08T09:21:58.251-05:00,2020-07-08T09:39:39.100-05:00,2020-07-07,Sí,2020-07-08,Atlántico,,La playa,"Vencer los miedos: muchas personas que acompaño demuestran miedo, a expresar sus ideas, por ejemplo la historia de Julieth, ella es una maestra que al principio de los acompañamientos no se abría pero a través de observar su lenguaje no verbal fui identificando aspectos que podíamos mejorar desde la comunicación, con el pasar del tiempo Julieth es una maestra más segura de si misma al momento de expresar su quehacer pedagogico y cuando habla en público, además ella reconoció bquenla seguridad en si misma le permitió tener más creatividad y entusiasmo en otras tareas.",#venciendomistemores,Motivación,Todo el tiempo,El desempeño de los agentes educativos y sus prácticas.,0,0,0,0,1,0,0,0,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,109646005,bab9c291-f326-45ca-8ba0-d4ded9e8414e,2020-07-08T14:39:42,,13
2020-07-08T09:37:00.439-05:00,2020-07-08T09:41:07.831-05:00,2020-07-07,Sí,2020-07-08,Atlántico,,La playa,El trabajar desde casa con todo esto de la pandemia ah Sido una situación un poco difícil,#nuestras vidas,Tristeza,Única vez,La apropiación y uso de herramientas tecnológicas.,1,0,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,109646430,a0b3825a-a54a-4981-acf5-15fd20899102,2020-07-08T14:41:09,,14
2020-07-08T09:19:27.371-05:00,2020-07-08T09:42:32.708-05:00,2020-07-07,Sí,2020-07-08,Atlántico,,La playa,"Hace 2 años aproximadamente cuando yo era tallerista residente del CDI La playa, aeiotu lanzó un concurso de cuentos realizados por los niños, las maestras entusiasmadas empezaron a acompañar a los niños a crear cuentos relacionados a los proyectos de investigación del aula. Editamos y enviamos los cuentos con los que participamos como centro, pero la fundación no reportó los resultados, estuvimos esperando por mucho tiempo y ahora hace unas semanas la empresa empezó a publicar nuestros cuentos por las plataformas digitales, lo cual ánimo mucho al equipo de maestras y genera nostalgia al recordar a los niños que los crearon.",Cuentos de la playa,Orgullo,Única vez,El desempeño de los agentes educativos y sus prácticas. La documentación de las experiencias realizadas en el centro infantil. El trabajo colaborativo entre los agentes educativos.,0,0,0,0,1,0,0,0,1,1,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades manuales: tejer, sembrar, cocinar.",1,1,1,1,0,0,Trabajo Colaborativo. Pensamiento Crítico. Resolución de problemas. Manejo de herramientas tecnológicas. Manejo de la Información y Comunicación. Creatividad e Innovación.,1,0,1,1,1,1,1,0,Potenciar el desarrollo de los niños y las niñas.,109646865,d7784f7b-a183-4c7e-bfd2-23528ed2a4a5,2020-07-08T14:42:35,,15
2020-07-08T09:36:00.859-05:00,2020-07-08T09:43:38.480-05:00,2020-07-07,Sí,2020-07-08,Atlántico,,La playa,"La experiencia ha sido diferente desde la virtualidad, pero a pesar de eso el amor y ternura de los niños se sienten a pesar de la distancia y eso es gratificante.",# mi recuerdo,Motivación,Todo el tiempo,La forma como están organizadas las rutinas diarias.,0,1,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Vida y Carrera.,0,0,0,0,0,0,0,1,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,109647032,10f21f1f-814e-4f6e-b7bb-1816ec6f48c5,2020-07-08T14:43:39,,16
2020-07-08T09:19:49.438-05:00,2020-07-08T09:49:38.157-05:00,2020-07-07,Sí,2020-07-08,Atlántico,,La playa,"una de las experiencias mas significativas que he vivido en el centro aeiotu la playa fue el accidente que tuvieron dos niños en el momento del parque donde se encontraban jugando, a las carreras en este instante los niños chocaron entre si, donde uno golpeo la cabeza del otro con sus  dientes ocasionando  una herida en la cabeza y este al mismo tiempo se lastimo su dientes por el fuerte golpe, en ese momento al ver la situación me impacto mucho que me puse a llorar al ver a mis niños heridos, necesite el apoyo de la coordinadora y de mis compañeras para poder controlar la situación y auxiliar a los niños , los  cuales fuer atendidos de manera satisfactoria en el centro de salud proto azul  , los niños se recuperaron en casa de manera satisfactoria y regresaron al centro .",el accidente en el parque,Tristeza,Única vez,La calidad de las interacciones entre los actores.,0,0,0,0,0,0,1,0,0,0,Niños/niñas,,Me dio curiosidad e inventé la historia,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo. Manejo de la Información y Comunicación. Creatividad e Innovación.,1,0,0,0,0,1,1,0,Actuar de la mejor manera para conservar mi empleo.,109648003,82cdb647-0d07-475b-85fa-464014e8294f,2020-07-08T14:49:40,,17
2020-07-08T09:20:16.701-05:00,2020-07-08T10:51:25.209-05:00,2020-07-07,Sí,2020-07-08,Atlántico,,La playa,Una chica estaba pasando por un momento  crítico decide no desanimarse ante la situación y con su optimismo se va a su habitación  con fé se arrodilla orando a Dios le respalde y le regale su bendición para encontrar un empleo de maestra que era su pasión. Al día siguiente se levanta a las 4:30 am y con mucho optimismo se peresenta a un Cdi y amablemente le reciben su hoja de vida y le dicen que precisamente estaban buscando a una maestra para una licencia  y la contraron y ella  agradece y crre ahora mas e en Dios,# Dios si  escucha nuestras oraciones,Motivación,De vez en cuando,La calidad de las interacciones entre los actores.,0,0,0,0,0,0,1,0,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,109661012,9967f925-78cb-4ea9-9c9f-c2c2650eb52a,2020-07-08T15:51:24,,18
2020-07-09T09:25:06.282-05:00,2020-07-09T09:32:57.197-05:00,2020-07-08,Sí,2020-07-09,Bolívar,,Lomas del peyé,Cuando una madre de familia fue a buscarme con un machete porque denunciamos el caso de maltrato infantil ante las autoridades competente,#laseñoradelmachete,Impotencia ,Única vez,La vinculación de las familias a las propuestas del centro infantil. El desempeño de los agentes educativos y sus prácticas. La calidad de las interacciones entre los actores.,0,0,1,0,1,0,1,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Resolución de problemas. Manejo de la Información y Comunicación. Creatividad e Innovación.,0,0,0,1,0,1,1,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,109885289,bb085b9a-85cd-48f6-b7e8-23f7ad3886d4,2020-07-09T14:33:00,,1
2020-07-09T09:29:28.712-05:00,2020-07-09T09:34:28.559-05:00,2020-07-08,Sí,2020-07-09,Bolívar,,Lomas del peyé,Narrativas del viento,Viento viento,Motivación,De vez en cuando,La documentación de las experiencias realizadas en el centro infantil.,0,0,0,0,0,0,0,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,109885509,c379caeb-08b8-402e-b125-5528e4222cf5,2020-07-09T14:33:40,,2
2020-07-09T09:28:14.744-05:00,2020-07-09T09:34:56.536-05:00,2020-07-08,Sí,2020-07-09,Bolívar,,Lomas del peyé,Una mañana en la celebración del mes de la niñez mie tras compartíamos de las experiencias  yo estaba en el stand de las pintucaritas y me alegro mucho ver como un dibujo en el rostro de un niño lo conectaba a su imaginación y expresar tantos pensamientos y emociones que se inclinaban al dibujo de su preferencia contando historias.,La imaginación de los niños cuentan historias,Alegría,De vez en cuando,La disposición intencionada de los espacios y ambientes.,0,0,0,0,0,1,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Trabajo Colaborativo. Manejo de la Información y Comunicación. Creatividad e Innovación.,1,0,0,0,0,1,1,0,Potenciar el desarrollo de los niños y las niñas.,109885789,3df69129-de5a-4f0d-8a74-8619f565a4ef,2020-07-09T14:34:58,,3
2020-07-09T09:25:36.893-05:00,2020-07-09T09:39:01.549-05:00,2020-07-08,Sí,2020-07-09,Bolívar,,Lomas del peyé,"Era una vez que una docente llegó a una escuela donde habían muchos niños vulnerables para esa docente tenía sentimientos encontrados al ver esos niños con tanta necesidad,al ver que aún habían familias con tanta necesidad pero esa docente tenía un corazón enorme y empezó hacer actividades con las familias para recoger dinero y de esa forma ayudar a las familias y de esa manera ayudaba con mercados y ropa a esos niños la docente se hizo muy popular en la escuela todos la querían",Mi maestra,Motivación,De vez en cuando,Los momentos de alimentación de las niñas y los niños.,0,0,0,1,0,0,0,0,0,0,Niños/niñas,,Me dio curiosidad e inventé la historia,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,109886728,35ec8287-4b63-4c8c-bf46-617cf0e36a61,2020-07-09T14:39:06,,4
2020-07-09T09:24:53.620-05:00,2020-07-09T09:39:56.814-05:00,2020-07-08,Sí,2020-07-09,Bolívar,,Lomas del peyé,En mi caso fue relacionada al transito que realizamos al centro aeiotu fueron sentimiento encontrados en ese momento por q no sabía a que nos íbamos a enfrentar senti a temor por que era algo nuevo para nosotras pero logramos conocer muchas cosas y que la vida son cambio a Y hay que saber los sobre llevar y aprender cada día mas,Temor,Motivación,De vez en cuando,El trabajo colaborativo entre los agentes educativos.,0,0,0,0,0,0,0,0,0,1,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,109886889,9ab210c8-fc1b-443f-a36a-77f68c3ced8c,2020-07-09T14:39:33,,5
2020-07-09T09:25:21.329-05:00,2020-07-09T09:40:15.867-05:00,2020-07-08,Sí,2020-07-09,Bolívar,,Lomas del peyé,"Mi primera Vez que Me Toco Salir A Campo Estaba Muy Nerviosa Y asustada Muchas Personas me Decían Que Me Tocaban Usuarias De Barrios Pesados Y peligrosos... estaba Demasiado Asustada Hasta llegue A Pensar renunciar Del Trabajo por que No sería Capaz De Enfrentar La realidad De los Barrios. Al mismo tiempo pensé Que ese trabajo me costó mucho conseguirlo Que después De 3 entrevistas Por Fin fue Y es Mío, tomo valentía Y dije No voy A Dejar Que El miedo me gane Yo estoy con el Luchador más Fuerte llamado Dios Y Aquí Estoy Casi Un Años Después De Mi ingreso controle mi miedo y estoy  dando lo mejor de mi para que las familias y los niños aprendan...",#PerderElMiedoYSeguirAdelante,Motivación,De vez en cuando,La forma como están organizadas las rutinas diarias.,0,1,0,0,0,0,0,0,0,0,Otro,Yo,Fui muy honesto y conté lo que me pasó,Ninguna de las anteriores,0,0,0,0,0,1,Resolución de problemas.,0,0,0,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,109887071,47bfb5e7-5455-477d-b5c1-82d8e528c84b,2020-07-09T14:40:19,,6
2020-07-09T09:26:16.472-05:00,2020-07-09T09:40:19.516-05:00,2020-07-08,Sí,2020-07-09,Bolívar,,Lomas del peyé,"Un dia me paso  ó algo muy curioso en el centro lomas de Peyé, en mi grupo tenía un niño muy especial, especial en el sentido q no le gustaba comer nada pero nada nada, yo me pregunte como hago para que el me pueda recibir alimento, pensé y pensé y se me ocurrió una historia acerca de un niño que comía todo lo que le daban, comía muchas cerraduras, frutas y demás y por comerse todo se volvió muy fuerte hermoso e inteligente tan inteligente que se volvió super dotado y a la edad de 14 años viajo a la luna por su inmensa inteligencia, al niño le gustó tanto la historia que desde ese dia en adelante se comía todo lo que en el centro le daban.",El niño que no quería comer,Motivación,De vez en cuando,Los momentos de alimentación de las niñas y los niños. El desempeño de los agentes educativos y sus prácticas. El trabajo colaborativo entre los agentes educativos.,0,0,0,1,1,0,0,0,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,Ninguna de las anteriores,0,0,0,0,0,1,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,109887086,9b8edbef-8c07-4e77-8790-68e68404538d,2020-07-09T14:40:23,,7
2020-07-09T09:25:39.207-05:00,2020-07-09T09:40:34.490-05:00,2020-07-08,Sí,2020-07-09,Bolívar,,Lomas del peyé,"En un pequeño nido había un hermoso pajarito que todas las mañanas soñaba con poder despegar sus alas, mostrar sus talentos y realizar todas sus actividades. Pero resulta que aquel pajarito sentía mucha impotencia porque solo no podría, necesitaba de la ayuda de alguien más para poder hacerlo, pues aquel pajarito tenía una de sus alitas caídas y no había despegar su vuelo como todos los hacían. Cada mañana el pajarito soñaba con encontrar una pareja con la cual hiciera un gran equipo. Paso el tiempo y el pajarito seguía triste en su nido, se sentía solo y abrumado. Ohh sorpresa esa mañana llego un gigante pajarito y le dijo quiero estar contigo, emprendemos juntos un viaje, seremos un gran equipo, trabajaremos para levantar tu alita caída y luego los dos tendremos nuestras alas fuertes y arriba para vencer cada obstáculo.",Dos pueden más,Motivación,Única vez,El trabajo colaborativo entre los agentes educativos.,0,0,0,0,0,0,0,0,0,1,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",109887125,1a213c4c-44ce-42f5-9f1f-285360050e28,2020-07-09T14:40:36,,8
2020-07-09T09:26:59.592-05:00,2020-07-09T09:42:28.224-05:00,2020-07-08,Sí,2020-07-09,Bolívar,,Lomas del peyé,"Una nueva experiencia  una mañana recibi una llamada de una señorita diciendome que habia sido seleccionada para trabajar con esta fundacion, cuando entre por primera vez mis compañeras me recibieron con todo el cariño, y apoyo jamas me habia pasado en mis trabajos anterios ese compañerismo y calidad humana aun me sigue acompañando en esta fundacion uno de los grandes retos fue  enfrentarme a una nueva ciudad pero todo lo hago por amor a mi trabajo y mi familia",una nueva experiencia,Motivación,Todo el tiempo,El trabajo colaborativo entre los agentes educativos.,0,0,0,0,0,0,0,0,0,1,Agentes educativos,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo. Resolución de problemas. Manejo de la Información y Comunicación. Creatividad e Innovación.,1,0,0,1,0,1,1,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",109887136,7eb9cf2f-0f46-476d-b7fd-3f14abbb7b92,2020-07-09T14:40:38,,9
2020-07-09T09:26:16.202-05:00,2020-07-09T09:40:49.307-05:00,2020-07-08,Sí,2020-07-09,Bolívar,,Lomas del peyé,algo muy significativo para mi al llegar al centro es que me encontre con una experiencia totalmente nueva.Los epacios la diversidad de materiales esto genero en mi una emocon ya  que me permite adquirir nuevos conocimientos y la dicha de compartir con otros colegas es algo emocionente para mi.,mi sorpresa.,Motivación,De vez en cuando,El trabajo colaborativo entre los agentes educativos.,0,0,0,0,0,0,0,0,0,1,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,0,1,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,109887201,c0a8a87e-ff5e-425a-b2e6-ae30e7a25238,2020-07-09T14:40:58,,10
2020-07-09T09:32:41.464-05:00,2020-07-09T09:41:01.595-05:00,2020-07-08,Sí,2020-07-09,Bolívar,,Lomas del peyé,"Había una vez una joven feliz y orgullo de empezar nuevo proyecto, sin embargo las preocupaciones por los logris propuestos siempre estaban ahí. Un día sus compañeras hablaron con ella Y la apoyaron incondicionalmente",Army,Motivación,De vez en cuando,El trabajo colaborativo entre los agentes educativos.,0,0,0,0,0,0,0,0,0,1,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",109887213,2b768d3c-938c-44c2-880c-dd9a305b5ff8,2020-07-09T14:41:02,,11
2020-07-09T09:28:48.603-05:00,2020-07-09T09:41:20.199-05:00,2020-07-08,Sí,2020-07-09,Bolívar,,Lomas del peyé,"Mi primera experiencia: fue mi segundo día de trabajo y logran mandar a campo a conocer un poco de las familias , a vivir y sentir de que se trataba en si mi labor acompañada de dos maestros llegamos a uno de nuestros barrios que hacen parte de nuestra zona y viví un momento de tristeza y desesperación al ver en vivo la pobreza o falta de oportunidades solo saber que los niños que vivían en casa sufrían por la negativa y mal vivir de los adultos en casa está experiencia me dejó marcada de pensar como los niños tantos carecen de necesidades y sobre todo en sus caritas hay un sonrisa pero un alma marcada de tristeza enseñándome a mi a conocer y valorar mi vida",Mi primera experiencia en lomas del peye,Orgullo,Todo el tiempo,El desempeño de los agentes educativos y sus prácticas. El trabajo colaborativo entre los agentes educativos.,0,0,0,0,1,0,0,0,0,1,Niños/niñas,Ninguno,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo. Manejo de la Información y Comunicación.,1,0,0,0,0,1,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",109887268,7c502137-2892-4b45-8238-0879a8a0967f,2020-07-09T14:41:22,,12
