FragmentID, NarrID, SessionStartDate, SessionEndDate, ServerEntryDate,1.1 La educación deberá enfocarse en-Cumplir con el plan de estudios,1.1 La educación deberá enfocarse en-El desarrollo socio emocional del estudiante,1.1 La educación deberá enfocarse en-Quality,1.1 La educación deberá enfocarse en-X,1.1 La educación deberá enfocarse en-Y,1.1 La educación deberá enfocarse en-NA,1.2 Estudiantes necesitan cultivar-Habilidades prácticas para la vida,1.2 Estudiantes necesitan cultivar-Fundamentos para un aprendizaje continuo,1.2 Estudiantes necesitan cultivar-Comprensión del mundo que los rodea,1.2 Estudiantes necesitan cultivar-X,1.2 Estudiantes necesitan cultivar-Y,1.2 Estudiantes necesitan cultivar-NA,1.3 Los colegios deben enfocarse en que los estudiantes...-Reflexionen sobre lo aprendido,1.3 Los colegios deben enfocarse en que los estudiantes...-Apliquen los conocimientos,1.3 Los colegios deben enfocarse en que los estudiantes...-Experimenten con lo aprendido,1.3 Los colegios deben enfocarse en que los estudiantes...-X,1.3 Los colegios deben enfocarse en que los estudiantes...-Y,1.3 Los colegios deben enfocarse en que los estudiantes...-NA,"1.4 Vamos a tener que repensar-El plan de estudios, los horarios, las normas y las políticas",1.4 Vamos a tener que repensar-Cómo se invierten y se gestionan los recursos educativos,1.4 Vamos a tener que repensar-La formación y cualificación de los docentes,1.4 Vamos a tener que repensar-X,1.4 Vamos a tener que repensar-Y,1.4 Vamos a tener que repensar-NA,1.5 El cambio será liderado por-Secretarías y Ministerio,1.5 El cambio será liderado por-Docentes y rectores,1.5 El cambio será liderado por-Estudiantes y padres,1.5 El cambio será liderado por-X,1.5 El cambio será liderado por-Y,1.5 El cambio será liderado por-NA,1.6 Papel del docente-Mostarle nuevos mundos y posibilidades a los estudiantes,1.6 Papel del docente-Ayudarle a los estudiantes a alcanzar sus objetivos,1.6 Papel del docente-Dar soporte emocional a los estudiantes,1.6 Papel del docente-X,1.6 Papel del docente-Y,1.6 Papel del docente-NA,2.1 se animará a los estudiantes a aprender-...individualmente / independiente,2.1 se animará a los estudiantes a aprender-...socialmente / en grupo,2.1 se animará a los estudiantes a aprender-X,2.1 se animará a los estudiantes a aprender-NA,2.2 El aprendizaje será...-Liderado por el docente,2.2 El aprendizaje será...-Liderado por el estudiante,2.2 El aprendizaje será...-X,2.2 El aprendizaje será...-NA,"3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_La comunidad y las relaciones","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_La filosofía del colegio","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El aprendizaje y el crecimiento","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_Los problemas como oportunidades","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_Los premios y los reconocimientos","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_autonomía y el soporte","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El desarrollo en general del estudiante","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El crecimiento personal y los logros","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_otrro",Other_theme,4.1 I am a...,4.2 Género,4.3 Experience in education,4.4 Experience in institution,4.5 Levels taught_Preescolar,4.5 Levels taught_Básica primaria,4.5 Levels taught_Básica Secundaria,4.5 Levels taught_Media,4.6 Age,4.7 Professional qualifications,City,IE,Describa brevemente qué deben hacer las instituciones educativas y los docentes para prepararse para ofrecer una mejor educación de acuerdo con los retos actuales y futuros. Por favor resuma sus pensamientos en un párrafo corto.,Title,Utopia,Dystopia,ProjectID,ApplicationName,SessionID,Language
4f0f9ac5-cd41-44b6-aced-f7cd5376af8a,154,,2020/06/30 00:24:23.939,2020/06/30 00:24:27.949,3.326.327,3.376.068,32.976.048,0.4985639,0.29236752,,27.569.458,36.324.787,3.610.576,0.5426815,0.31457266,,32.100.624,34.615.387,3.328.399,0.50591683,0.29976922,,28.150.782,3.589.743,35.951.786,0.53900504,0.31087178,,33.571.213,34.615.387,318.134,0.49121094,0.29976922,,25.526.974,4.188.034,32.592.686,0.53532857,0.36268374,,6.142.578,3.857.422,0.3857422,,53.148.758,46.851.246,0.46851245,,1,,,,,,1,,,,Docente,Mujer,De 11 a 20 años,De 3 a 5 años,,1,1,,Entre 41 y 50 años,Licenciado,Medellín,IEC Jesús Amigo,"los colegios deben preparar sus docentes para instruir y guiar a sus estudiantes para afrontar los desafíos a los que se están viendo acabados en este momento,para que alcancen sus metas y puedan salir adelante.",#preparateparainnovarycrear,que los chicos puedan ser mas autónomos y que el Internet sea adquirible para todos.,las herramientas tecnológicas esta siendo mas utilizadas por los chicos y esto esta separando las familias y a la sociedad en una gran medida.,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
29192d28-c1f4-47f2-8ef5-5c8f72859737,207,,2020/07/22 16:58:27.953,2020/07/22 16:58:33.818,48.072.834,30.341.879,21.585.285,0.36756226,0.2627607,,12.530.996,40.170.937,4.729.807,0.67383534,0.34788033,,14.784.437,34.188.034,51.027.523,0.6812154,0.29606837,,10.395.035,36.324.787,5.328.018,0.71442574,0.31457266,,50.519.455,35.042.732,14.437.814,0.3195918,0.30347008,,21.659.897,30.769.226,47.570.877,0.62955487,0.26646152,,72.395.836,27.604.166,0.27604166,,17.659.622,8.234.038,0.8234038,,1,,,,,,,,,,Docente,Hombre,Más de 20 años,Más de 20 años,1,,,,Menor de 20 años,Normalista,Turbo,IE Lusitania Paz de Colombia,Prueba lusitania,Prueba lusitania,Prueba lusitania,Prueba lusitania,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
a1c3f8dc-6d08-4da2-9b11-662a23fbecb5,138,,2020/06/19 18:05:24.477,2020/06/19 18:05:29.005,7.480.847,46.581.196,45.937.958,0.69228554,0.40339315,,32.710.293,3.376.068,33.529.022,0.50409365,0.2923675,,45.472.466,897.435,4.555.319,0.5004036,0.07771786,,4.638.156,47.008.545,660.989,0.30114162,0.407094,,78.112.154,44.444.447,4.774.434,0.6996656,0.38488886,,45.861.176,59.829.025,48.155.922,0.5114737,0.051811963,,80.588.005,19.411.997,0.19411996,,11.438.906,9.885.611,0.9885611,,1,,1,,,,,,,,Docente,Mujer,De 6 a 10 años,De 3 a 5 años,,,1,1,Entre 31 y 40 años,Licenciado,Medellín,IE Álvaro Marín Velasco,"El futuro está marcado por la necesidad imperante de la tecnología. En un mundo en el que poco a poco estamos más controlados por diversos poderes, los estudiantes necesitan aprender a crear burbujas de oxígeno, un entorno que les permita ser ellos, crear y compartir con otros. Sin embargo, los docentes tenemos poco o nada de alfabetización digital. Si este cambio de perspectiva hubiese llegado a docentes que manejan los recursos virtuales de manera eficiente y eficaz poco estaríamos sufriendo.",#docentesvirtualeselreto#,"Todos los docentes se adaptaron y lograron manejar los recursos virtuales, de manera eficaz y eficiente. Los estudiantes aprendieron a querer los espacios virtuales y a socializar de manera correcta en donde todo lo que se dice es pÃºblico.","Los maestros siguen teniendo problemas para dar clases, los estudiantes dejaron de conectarse y odian estar al frente del computador. No hay conectividad, no hay disfrute del aprendizaje y la sociedad se ha convertido en un montón de islas. La palabra socialización se fosilizó después de la pandemia.",FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
e047cac8-005c-484f-8490-66b015cdd917,139,,2020/06/25 16:53:34.863,2020/06/25 16:53:39.976,28.650.463,4.188.034,29.469.194,0.50409365,0.36268374,,30.690.235,36.324.787,3.298.498,0.5114737,0.31457266,,38.790.184,2.307.692,38.132.896,0.49671355,0.19984615,,34.516.678,3.162.393,33.859.394,0.49671355,0.27386323,,3.313.764,32.905.983,3.395.637,0.50409365,0.2849658,,37.721.806,25.213.676,37.064.518,0.49671355,0.21835044,,4.039.866,5.960.134,0.5960134,,41.333.233,58.666.767,0.58666766,,1,,,,,,1,,,,Docente,Mujer,De 11 a 20 años,De 6 a 10 años,,1,,,Entre 31 y 40 años,Normalista,Turbo,IE 29 de Noviembre,Mejorar y capacitarce para dar un buen a acompañamiento a las nuevas necesidades y generar cambios de actitud que den confianza y seguridad a los niños para buscar instruirse  reaprender y disfrutar de todo lo que le rodea en un mundo de constantes cambios,La enseñanza aprendizaje de la nueva era,"Los seres humanos han logrado mejorar sus habilidades tecnológicas  y socioculturales a tal punto, que se evidencian relación entre las personas. Y un poco más de respeto por la vida y a la naturaleza.De este modo se podría decir, que se visióna  una sociedad llena de ingenio y profesionalismo, basados en el respeto y la aseptacion del otro.principios dados por la orientación de maestros incansables que ponen o pondrian la ética profesional en cada plan educativo que lleven acabo.","Que la educación cambiará su mirada y propósito esencial enseñar a todos por igual.Y sólo se sentrara en grupos sociales distiguidos, que tengan como visión gobernar y reinar sobre la clase baja o media.Por otra parte que dadas las sircustancias la educación fuera perdiendo a los maestros como pioneros de la orientación y quedara todo reducido a simples enseñanzas tecnológicas. Que a la larga no son malas pero dejaría una brecha muy grande entre la relación de la misma sociedad..",FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
958f5c9d-9fde-497e-8651-a4676f736f9a,140,,2020/06/19 16:52:07.840,2020/06/19 16:52:12.510,6.433.762,29.487.185,64.079.056,0.7882265,0.255359,,4.253.935,1.410.257,4.335.808,0.50409365,0.122128226,,3.859.622,20.512.817,40.890.965,0.5114737,0.17764102,,17.580.357,4.188.034,405.393,0.61479473,0.36268374,,21.445.435,3.931.624,39.238.323,0.58896446,0.3404786,,4.133.221,4.529.914,13.368.647,0.3601822,0.39229056,,11.155.521,88.844.475,0.8884448,,59.386.242,40.613.758,0.4061376,,,,,,,,1,1,,,Docente,Hombre,De 11 a 20 años,De 6 a 10 años,,,1,1,Entre 31 y 40 años,Licenciado,Medellín,IE Álvaro Marín Velasco,Creo que las instituciones educativas al igual que los docentes deben prepararse Y cualificarse es decir dejar de pensar en simplemente en cumplir con el desarrollo de unos contenidos y unos planes de estudios  para estar a la vanguardia de estos nuevos retos.,La educación que nos merecemos,"El mejor futuro posible es en el que los jóvenes son personas, líderes consientes de su realidad y piensan en el desarrollo sostenible de su comunidad.El peor futuro posible es en el que los jóvenes solo piensan en lograr unos objetivos sin importar cómo ni para qué puesto que son individualistas y solo importa lo que beneficia a ellos.","El mejor futuro posible podría ser a que l en el que No hay coErupción, Todos tenemos los mismos derechos, se piensa En el cuidado del medio ambiente.",FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
c864524e-d54a-469e-938a-1732e55d09ed,141,,2020/06/16 17:45:06.681,2020/06/16 17:45:22.070,3.809.081,25.213.676,36.695.515,0.4930235,0.21835044,,32.690.582,36.752.136,30.557.281,0.48933348,0.31827348,,3.298.232,3.247.863,34.539.047,0.50778365,0.28126493,,32.730.003,30.769.226,36.500.767,0.5188538,0.26646152,,33.934,32.051.285,3.401.472,0.5004036,0.2775641,,3.773.995,38.461.536,23.798.521,0.4302929,0.3330769,,20.457.846,7.954.215,0.79542154,,52.191.998,47.808.002,0.47808003,,1,,,,,,1,,,,Docente,Mujer,Menos de un año,Menos de un año,,,1,,Entre 21 y 30 años,Profesional no licenciado,Medellín,IE Bello Oriente,"Se debe aprender a utilizar las herramientas tecnológicas con las que contamos hoy en día, además de actualizar nuestras metodologías al momento en el que nos encontramos. Debemos tener la tecnología como nuestro aliado nÃºmero uno",#masmediaeducativa,"Un futuro en el que la tecnología permite llegar a todos los estudiantes por igual, contando con todas las herramientas tecnológicas y el conocimiento al alcance de todos","Un futuro en el que la educación de calidad u con tofos los recursos es solo pata unos pocos, quienes pueden pagarlo",FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
7997228c-14c5-4d02-ad16-e98db8a19369,155,,2020/06/26 22:18:38.198,2020/06/26 22:18:43.207,0.5112598,50.0,49.488.743,0.7448874,0.433,,2.349.492,0.0,9.765.051,0.97650504,0.0,,49.314.053,48.717.945,19.680.029,0.26326975,0.4218974,,28.679.664,32.051.285,6.508.075,0.8110639,0.2775641,,3.448.561,32.051.285,33.463.104,0.4948874,0.2775641,,5.274.228,47.008.545,0.2491748,0.23753446,0.407094,,3.879.064,6.120.936,0.61209357,,48.250.103,51.749.897,0.51749897,,,,1,1,,,,,,,Docente,Hombre,De 11 a 20 años,De 6 a 10 años,,1,,,Entre 41 y 50 años,Magister,Medellín,IE Guadalupe,"desarrollar en los estudiantes un pensamiento crítico y ético para que sean capaces de TRANSFORMAR su entorno y así sean hombres y mujeres éticos capaces de vivir en sociedad. Seres autor reflexivos, espirituales y sensibles consigo mismo, con los demás y la naturaleza.",#pensareticamente,"indudablemente se retomará el pensamiento filosófico y ético como pilares fundamentales de una sociedad altamente industrializada, se enfatizará en lo importante de tener una vida sensible a la vida.",el distanciamiento de sí mismo.,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
8bf8f7f3-e05e-4cb7-a7f7-4bebc4af2316,25,,58:54.9,58:59.4,0.07490958,65.28666,34.63844,0.6738271,0.5662308,,42.55989,11.111108,46.329002,0.51884556,0.096222214,,0.31527588,46.153843,53.530876,0.76607805,0.3996923,,48.091007,51.709396,0.19960205,0.260543,0.44780338,,51.54844,47.008545,1.4430151,0.24947287,0.407094,,0.12052002,51.7094,48.17008,0.7402478,0.4478034,,2.9110909,97.08891,0.9708891,,15.754533,84.24547,0.8424547,,1,,,,,,1,,,,Docente,Mujer,De 6 a 10 años,De 6 a 10 años,,1,,,Entre 31 y 40 años,Licenciado,Turbo,IE 29 de Noviembre,Como maestros debemos brindarles a nuestros estudiantes todas las herramientas didactica para que ellos adquieran un aprendizaje significativo con el apoyo del padre de familia y el docente para que sea ina enseñanza fructisfera,El aprendizaje como principal objetivo de la educacion,Los estudiantes seran protagonistas de su propio aprendizaje dispondran de mas posibilidades de acceso a la informacion para la adqisiscion de un aprendizaje significativo,Seria que la educacion no disponga de  herramientas donde se le dificulte al educando su enseñanza aprendizaje para prepararlos a retos educativos,EduFeedforward_Teachers,"SenseMakerÃ‚ New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-A305G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",076cfbd9-4b86-41b0-b24c-a85b0ea10d48,es,
e5961dc8-9bdd-4266-906c-22c3ea80e760,26,,13:14.0,13:18.8,5.1077104,0.8546982,94.03759,0.94464946,0.007401709,,81.32496,0,18.675045,0.18675046,0,,6.417207,0,93.582794,0.935828,0,,3.398306,4.2735066,92.32819,0.94464946,0.037008546,,0.037695315,96.15385,3.8084571,0.5188538,0.83269227,,94.240074,0,5.759917,0.05759917,0,,5.8192196,94.18078,0.9418078,,99.27716,0.7228388,0.007228388,,,,1,,,,,1,,,Docente,Mujer,De 6 a 10 años,De 6 a 10 años,,,1,,Entre 31 y 40 años,Licenciado,Turbo,IE 29 de Noviembre,Trabajar unificadamente rector Docente estudiantes y padres de familias para un mejor bienestar.,Wastsap,Para mi la educación en los colegios pÃºblicos le falta mucho compromiso de los estudiantes y padres de familia.,No se.,EduFeedforward_Teachers,"SenseMakerÃ‚ New WebCollector; Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-J700M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/11.2 Chrome/75.0.3770.143 Mobile Safari/537.36",26b725c3-c5a0-4e70-9004-50b79b3dc479,es,
c081315f-f452-443e-be61-8f91209df5b6,27,,06:13.1,06:21.6,18.852762,61.11111,20.036129,0.50591683,0.5292222,,51.5325,22.222223,26.245277,0.3735639,0.19244443,,58.756615,18.803421,22.43997,0.31841683,0.1628376,,14.673528,70.94017,14.386301,0.4985639,0.6143419,,19.204699,19.230774,61.56453,0.71179914,0.16653848,,60.80852,18.37607,20.815414,0.30003446,0.15913677,,56.86497,43.13503,0.4313503,,56.1893,43.810703,0.43810704,,1,,1,,,,,,,,Docente,Mujer,De 11 a 20 años,De 11 a 20 años,,1,,,Entre 31 y 40 años,Licenciado,Turbo,IE 29 de Noviembre,"Tener mayor conocimiento  en el manejo de los medios tecnológicos, para así poder brindar a nuestros niños y niñas una mejor educación en los retos venideros.",LA TECNOLOGIA A LA BANGURDIA,Los principales cambios en la educación  es que la virtualidad se hace mas competente en nuestro día a día,el peor futuro es que ya no vamos a tener la oportunidad de interactuar de forma física con las demás personas,EduFeedforward_Teachers,"SenseMakerÃ‚ New WebCollector; Mozilla/5.0 (Windows NT 6.3; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",7553ac59-26e8-42d8-be26-4b8e2769cef3,es,
581c33f0-31b8-413b-8ece-354cb55c9aa4,28,,04:25.2,04:29.7,30.165905,35.89743,33.936665,0.5188538,0.31087178,,31.136509,40.59829,28.2652,0.48564345,0.3515812,,4.466679,2.136757,93.39656,0.94464946,0.018504297,,2.3345141,43.58974,54.07574,0.75870615,0.37748715,,29.855246,35.042732,35.10202,0.52623385,0.30347008,,31.447952,33.33333,35.218716,0.5188538,0.28866664,,65.6323,34.3677,0.34367698,,32.922024,67.07798,0.67077976,,1,,1,,,,,,,,Docente,Mujer,De 11 a 20 años,De 11 a 20 años,1,,,,Entre 31 y 40 años,Normalista,Turbo,IE 29 de Noviembre,En este nuevo desafío preparar a la comunidad educativa en el desarrollo y conocimientos del sistema manejo del computador y programas luego plantear de forma creativa y recursiva el conocimiento a sus estudiantes y padre de familia.,Transportador de nuevos saberes,Que la comunidad educativa logré un avance significativo en el manejo de programas y manejo del sistema,Que las escuelas rurales donde tenga menos alcance de los medios de comunicación se quede a plaza  o trasados y se vea más la diferencia entre las sociedades.,EduFeedforward_Teachers,"SenseMakerÃ‚ New WebCollector; Mozilla/5.0 (Linux; Android 7.1.1; Moto E (4) Plus) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.83 Mobile Safari/537.36",849d425e-d67d-4cb8-8b59-b2b955f4f961,es,
09d84af3-342a-4c42-ad13-1c1d98a308e9,29,,59:37.6,59:41.8,12.570418,34.188034,53.241547,0.7033556,0.29606837,,45.860386,14.10257,40.037045,0.4708833,0.122128226,,19.755735,39.74359,40.500668,0.60372466,0.34417948,,9.578181,48.2906,42.13122,0.6627652,0.4181966,,38.4401,28.205124,33.35477,0.47457334,0.24425639,,20.474827,34.615387,44.909782,0.6221748,0.29976922,,33.8566,66.1434,0.661434,,79.65099,20.349007,0.20349006,,,,1,,,,1,,,,Docente,Hombre,De 6 a 10 años,De 1 a 2 años,,,1,,Entre 31 y 40 años,Licenciado,Turbo,IE 29 de Noviembre,Recibir más capacitaciones sobre nuevas tendencias tecnologías y nuevos retos del vivir diario,Nuevos retos de la vida,Aumento en los recursos para la educacion genera nuevas oportunidades,Educación sin recurso genera menos oportunidades,EduFeedforward_Teachers,"SenseMakerÃ‚ New WebCollector; Mozilla/5.0 (Linux; Android 9; MRD-LX3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.119 Mobile Safari/537.36",2a679824-a899-4344-9d94-d4bc99506a02,es,
bc4a4b7e-0ce3-4cc9-9b77-4c906b7ba68c,30,,54:01.8,54:07.1,24.357964,37.184345,38.45769,0.57049865,0.32201642,,3.047212,95.30401,1.6487843,0.49300787,0.82533276,,12.879421,43.16726,43.95332,0.6553695,0.37382844,,25.037628,38.03904,36.923332,0.5594285,0.3294181,,24.612217,38.89617,36.49161,0.559397,0.33684087,,36.904087,37.184345,25.911566,0.4450374,0.32201642,,0.3248155,99.675186,0.99675184,,99.973854,0.026147895,2.61E-04,,,,,,1,,,,1,la etica religiosa,Docente,Hombre,De 6 a 10 años,De 3 a 5 años,,,1,1,Entre 31 y 40 años,Licenciado,Turbo,IE 29 de Noviembre,"Equiparse de herramientas y equpos esenciales para la competividad academica, como laboratorios, computos, internet de alta calidad, tableo electronico, video bean, televisores, y tambien capacitacion a los docentes continuamente.",La competitividad continua.,Un alumno competente en conocimiento tecnologicos y una educacion con micro ship.,Un alumno con poca etica y valores.,EduFeedforward_Teachers,"SenseMakerÃ‚ New WebCollector; Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",cd45fd6b-ec97-4d7f-a83c-a6ba79ef9bb9,es,
9c0e6e93-4ca8-444c-bffb-3cf5a7b1b0bb,31,,02:24.8,02:36.5,13.072702,70.085464,16.841833,0.5188456,0.60694015,,11.9515,16.239319,71.80918,0.7992884,0.14063247,,4.6873364,22.649565,72.6631,0.8398788,0.19614527,,0.18044312,34.61538,65.20417,0.82511866,0.2997692,,0.13615167,98.449135,1.4147114,0.5077755,0.8548974,,9.019978,5.128197,85.85182,0.88415927,0.044410203,,2.162385,97.837616,0.97837615,,2.839154,97.16084,0.97160846,,1,,1,,,,,,,,Docente,Mujer,De 11 a 20 años,De 6 a 10 años,,,1,,Entre 31 y 40 años,Especialista,Turbo,IE 29 de Noviembre,Pienso que debe saber cómo conquistar al estudiante para que sea continuo en la parte educativa teniendo en cuenta el contexto,Los estudiantes y su contexto,El mejor futuro es haberle cambiado el pensamiento a los chicos de nueva colonia y el peor futuro es seguir en lo mismo,El peor escenario para el 2030 es el pensamiento estancado que tiene dicha comunidad,EduFeedforward_Teachers,"SenseMakerÃ‚ New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-J810M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",5b3937fd-926c-467c-b5e9-29e77ded5e34,es,
1d6f0b7c-108b-42dd-96b7-af423f235f50,32,,55:09.6,55:15.5,6.023757,51.7094,42.266846,0.6812154,0.4478034,,46.540836,6.837609,46.62156,0.5004036,0.05921367,,47.278843,6.837609,45.883553,0.4930235,0.05921367,,46.711933,44.8718,8.416269,0.3085217,0.38858974,,41.875465,50.854702,7.269834,0.32697186,0.4404017,,46.070908,46.153843,7.775246,0.3085217,0.3996923,,75.91268,24.087324,0.24087325,,74.978096,25.021904,0.25021905,,,1,,,,,,1,,,Docente,Mujer,De 1 a 2 años,Less than 1 year,1,,,,Entre 31 y 40 años,Licenciado,Turbo,IE 29 de Noviembre,"La instituciones educativas deben preparar los planteles educativos, plan de estudios y capacitar a los Docentes para enfrentar los nuevos retos educativos.",Transformación educativa.,"Estudiantes más autónomos, abiertos a la tecnología de una manera positiva y maestros más capacitados para enfrentar nuevos retos.",El mundo educativo semergido por las nuevas tendencias de la tecnología.,EduFeedforward_Teachers,"SenseMakerÃ‚ New WebCollector; Mozilla/5.0 (Linux; Android 9; moto g(7) power Build/PPOS29.114-134-13) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.106 Mobile Safari/537.36",ac3b4c8a-5019-4c35-a0e4-8a973e1b4379,es,
e68f1ad0-4da2-4243-b5f4-f712526152d3,33,,59:42.0,59:52.0,8.247559,41.88034,49.8721,0.70812273,0.36268374,,8.95771,44.8718,46.170494,0.6860639,0.38858974,,33.630913,33.76068,32.608406,0.4948874,0.29236752,,33.69062,32.905983,33.403393,0.4985639,0.2849658,,33.203564,34.615387,32.181053,0.4948874,0.29976922,,33.26327,33.76068,32.976048,0.4985639,0.29236752,,84.06092,15.939084,0.15939084,,80.3447,19.6553,0.19655299,,1,,,,,,1,,,,Docente,Hombre,De 6 a 10 años,De 3 a 5 años,,,1,1,Entre 21 y 30 años,Licenciado,Turbo,IE 29 de Noviembre,"Deben garantizar el bienestar de los docentes y estudias, para así poder tener un buen desarrollo de los aprendizajes y alcanzar los objetivos. A demás deben adecuar las instituciones educativas para poder afrontar los retos que presentamos actualmente.De otra manera seria un desorden total el desarrollo el regreso a clase en estos momentos porque es imposible mantener unos estudiantes quietos y sin que estén en contacto.",Responsabilidad educativa,"Las innovaciones que vivirá el mundo educativo dará un giro en la educación que hoy en día forma a los ciudadanos y en las escuelas e instituciones. La tecnología y las redes sociales tendrán seguramente un papel importante, serán herramientas valiosas para transmitir los conocimientos a los jóvenes.","Seria el distanciamiento de la comunidad educativa en general, ya que la educación tendrá un impactante cambio por todo lo sucedido hoy en día y lo que esta por venir.",EduFeedforward_Teachers,"SenseMakerÃ‚ New WebCollector; Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36 OPR/68.0.3618.173",1b29abde-8508-4bb5-ae92-d4764c04ffb1,es,
a4d60b97-245d-430c-a226-7f126bd4c6dd,34,,53:35.0,53:40.6,2.449624,58.11966,39.430717,0.68490547,0.5033162,,49.901295,0.8546982,49.244007,0.49671355,0.007401709,,48.483627,0,51.516373,0.5151637,0,,89.22937,0.4273376,10.343294,0.105569646,0.003700777,,2.0995533,63.247852,34.65259,0.6627652,0.54772645,,5.1077104,0.8546982,94.03759,0.94464946,0.007401709,,98.34015,1.6598496,0.016598497,,69.36819,30.631813,0.30631813,,,,,1,,,,1,,,Docente,Mujer,Más de 20 años,Más de 20 años,,1,1,,Entre 51 y 60 años,Especialista,Turbo,IE 29 de Noviembre,Ser capacitados con respecto a la virtulialidadY avancen educativos tecnologicos,Virtualidad educativa,Que los establecimientos están dotados de computadores por estudiantes y que no hallan demaciado estudiantes por atender en un aula,Salones llenos de estudiantesSin internet en la instituciónNada de computadores,EduFeedforward_Teachers,"SenseMakerÃ‚ New WebCollector; Mozilla/5.0 (Linux; Android 7.0; Moto G (5)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",acf6003b-5e04-411c-8424-74d90a56e4e4,es,
747e9fa7-b49a-4f15-8615-d7fb0f6b4214,35,,50:54.7,50:23.2,5.1067677,94.871796,0.021435548,0.47457334,0.82158977,,92.278366,1.709404,6.012226,0.06866928,0.014803418,,4.039331,2.9914548,92.96921,0.94464946,0.025906008,,5.1848245,91.02564,3.789531,0.4930235,0.78828204,,93.871086,0,6.12892,0.061289206,0,,3.611983,3.8461533,92.54187,0.94464946,0.033307716,,16.09959,83.90041,0.8390041,,4.8846364,95.115364,0.95115364,,,,1,,,,,,,,Docente,Mujer,De 3 a 5 años,De 3 a 5 años,,,1,,Entre 31 y 40 años,Licenciado,Turbo,IE 29 de Noviembre,"Primero estar preparadostecnológicamente, ser innovadores y recursivo a la hora de proporcionarles estrategias a los estudiantes",Un mundo de estrategias,Merjor tecnologia,Que no haya recursos tecnologicos,EduFeedforward_Teachers,"SenseMakerÃ‚ New WebCollector; Mozilla/5.0 (Linux; Android 7.0; LG-M320) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",3a47ea17-4cc3-4b86-9e54-5ef32b10d6da,es,1
1f744f1d-993c-41a2-a405-b2f4b05f5f6d,36,,10:17.5,10:26.8,20.863579,39.743584,39.392838,0.5926463,0.34417945,,1.6548803,50.854702,47.49042,0.7291777,0.4404017,,21.077251,39.31624,39.60651,0.5926463,0.3404786,,17.931253,36.752136,45.31661,0.6369268,0.31827348,,18.26162,34.615387,47.122997,0.64430684,0.29976922,,18.416946,35.042732,46.540318,0.64061683,0.30347008,,14.662385,85.337616,0.85337615,,70.46505,29.534945,0.29534945,,,,,,,,1,,,,Docente,Hombre,De 6 a 10 años,De 6 a 10 años,,,1,1,Entre 31 y 40 años,Licenciado,Turbo,IE 29 de Noviembre,Capacitaciones continuas sobre las nuevas tecnologias,Capacitcion,Conocer el mundo ideal y l facilidad de estudio con las nuevas tecnologias,La mediocridad de muchas personas por que mandarian hacer todo,EduFeedforward_Teachers,"SenseMakerÃ‚ New WebCollector; Mozilla/5.0 (Linux; Android 10; SM-A107M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",c8fc867c-6da2-447b-969e-9cbcf6c7b53c,es,1
