FragmentID, NarrID, SessionStartDate, SessionEndDate, ServerEntryDate,1.1 La educación deberá enfocarse en-Cumplir con el plan de estudios,1.1 La educación deberá enfocarse en-El desarrollo socio emocional del estudiante,1.1 La educación deberá enfocarse en-Quality,1.1 La educación deberá enfocarse en-X,1.1 La educación deberá enfocarse en-Y,1.1 La educación deberá enfocarse en-NA,1.2 Estudiantes necesitan cultivar-Habilidades prácticas para la vida,1.2 Estudiantes necesitan cultivar-Fundamentos para un aprendizaje continuo,1.2 Estudiantes necesitan cultivar-Comprensión del mundo que los rodea,1.2 Estudiantes necesitan cultivar-X,1.2 Estudiantes necesitan cultivar-Y,1.2 Estudiantes necesitan cultivar-NA,1.3 Los colegios deben enfocarse en que los estudiantes...-Reflexionen sobre lo aprendido,1.3 Los colegios deben enfocarse en que los estudiantes...-Apliquen los conocimientos,1.3 Los colegios deben enfocarse en que los estudiantes...-Experimenten con lo aprendido,1.3 Los colegios deben enfocarse en que los estudiantes...-X,1.3 Los colegios deben enfocarse en que los estudiantes...-Y,1.3 Los colegios deben enfocarse en que los estudiantes...-NA,"1.4 Vamos a tener que repensar-El plan de estudios, los horarios, las normas y las políticas",1.4 Vamos a tener que repensar-Cómo se invierten y se gestionan los recursos educativos,1.4 Vamos a tener que repensar-La formación y cualificación de los docentes,1.4 Vamos a tener que repensar-X,1.4 Vamos a tener que repensar-Y,1.4 Vamos a tener que repensar-NA,1.5 El cambio será liderado por-Secretarías y Ministerio,1.5 El cambio será liderado por-Docentes y rectores,1.5 El cambio será liderado por-Estudiantes y padres,1.5 El cambio será liderado por-X,1.5 El cambio será liderado por-Y,1.5 El cambio será liderado por-NA,1.6 Papel del docente-Mostarle nuevos mundos y posibilidades a los estudiantes,1.6 Papel del docente-Ayudarle a los estudiantes a alcanzar sus objetivos,1.6 Papel del docente-Dar soporte emocional a los estudiantes,1.6 Papel del docente-X,1.6 Papel del docente-Y,1.6 Papel del docente-NA,2.1 se animará a los estudiantes a aprender-...individualmente / independiente,2.1 se animará a los estudiantes a aprender-...socialmente / en grupo,2.1 se animará a los estudiantes a aprender-X,2.1 se animará a los estudiantes a aprender-NA,2.2 El aprendizaje será...-Liderado por el docente,2.2 El aprendizaje será...-Liderado por el estudiante,2.2 El aprendizaje será...-X,2.2 El aprendizaje será...-NA,"3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_La comunidad y las relaciones","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_La filosofía del colegio","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El aprendizaje y el crecimiento","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_Los problemas como oportunidades","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_Los premios y los reconocimientos","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_autonomía y el soporte","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El desarrollo en general del estudiante","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El crecimiento personal y los logros","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_otrro",Other_theme,4.1 I am a...,4.2 Género,4.3 Experience in education,4.4 Experience in institution,4.5 Levels taught_Preescolar,4.5 Levels taught_Básica primaria,4.5 Levels taught_Básica Secundaria,4.5 Levels taught_Media,4.6 Age,4.7 Professional qualifications,City,IE,Describa brevemente qué deben hacer las instituciones educativas y los docentes para prepararse para ofrecer una mejor educación de acuerdo con los retos actuales y futuros. Por favor resuma sus pensamientos en un párrafo corto.,Title,Utopia,Dystopia,ProjectID,ApplicationName,SessionID,Language
e5773b85-a196-4a6e-a5f0-cf5a90b9881d,112,,49:51.2,49:55.4,18.624.389,517.094,46.428.165,0.72282857,0.4478034,,47.425.533,4.700.859,47.873.608,0.50224036,0.040709425,,47.240.204,4.700.859,48.058.937,0.50409365,0.040709425,,25.631.738,49.572.647,4.786.418,0.72650504,0.42929912,,34.361.347,31.196.579,3.444.207,0.5004036,0.2701624,,32.587.677,32.905.983,3.450.634,0.5095933,0.2849658,,638.448,9.361.552,0.9361552,,59.746.385,9.402.536,0.9402536,,1,,,,,,1,,,,Docente,Mujer,De 11 a 20 años,Menos de un año,1,,,,Entre 31 y 40 años,Licenciado,Cali,Colegio La Fontaine,"Las instituciones educativas y los docentes, deben pensarse la educación cómo una oportunidad para impactar la sociedad, y para ello deben estar a la vanguardia, adaptando el proceso educativo a las necesidades puntuales del contexto, particularizando con ello el proceso de enseñanza aprendizaje. Planeando dicho proceso más armónico , participativo y que provoque la autonomía en los estudiantes.",#educación_todos_tomamos_y_hacemos_parte,"El ideal para el 2030, que la educación sea una necesidad vital y el uso de la tecnología sea un apoyo o herramienta para la misma.","La distopia para el 2030, radica en pensar que la tecnología logre avanzar, y con ello logre sobrepasar la acción humana, ya que ahí da paso a inhabilitar la acción pensante o racional, sustituyendo dicha acción por lo artificial.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",534100da-781b-47ae-bd2a-31d26e612940,es
37d1dbf0-48bc-42b3-92d2-e1021783fad8,152,,22:53.0,22:57.6,14.224.179,4.316.239,4.261.343,0.64194626,0.37378633,,34.605.022,30.341.879,35.053.097,0.50224036,0.2627607,,33.049.595,34.188.034,3.276.237,0.4985639,0.29606837,,3.604.105,28.205.124,35.753.822,0.4985639,0.24425639,,3.274.165,3.333.333,33.925.022,0.50591683,0.28866664,,4.138.293,1.752.137,41.095.703,0.4985639,0.15173505,,57.121.647,42.878.357,0.42878357,,43.898.506,56.101.494,0.56101495,,,,1,,1,,,,,,Docente,Mujer,De 11 a 20 años,De 11 a 20 años,,1,,,Entre 21 y 30 años,Licenciado,Medellín,IEC Jesús Amigo,"las instituciones educativas deben ofrecer  espacios para que los docentes se capaciten bien sea por gestión propia o liderada por la institución de tal manera que los docentes sean parte de la solución de las demandas actuales, cambiando las viejas tradiciones educativas",#LaEducaciónTambiénEvoluciona,Acceso a Internet incluyendo a las comunidades rurales.,"la parte emocional del ser humano  se verá afectada en cuento a las relaciones sociales, pues aunque la tecnología nos acerca, también nos alejara.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",ceee38f9-b656-45bb-a17d-49dd37f163d5,es
a69c411a-ac20-4ac9-81dd-93326c5c736e,113,,19:02.6,19:16.7,9.873.061,11.538.466,7.858.847,0.843577,0.0999231,,80.799.835,76.923.065,1.150.786,0.15354013,0.06661538,,10.740.383,7.991.453,9.345.091,0.4930235,0.6920598,,76.519.437,84.615.395,77.326.665,0.5004036,0.73276925,,813.628,10.256.401,8.380.795,0.13508995,0.08882046,,9.302.999,8.205.129,8.645.713,0.49671355,0.71056414,,0.20930767,99.790.695,0.9979069,,9.740.557,2.594.429,0.02594429,,,,1,,,,,1,,,Docente,Mujer,De 3 a 5 años,Menos de un año,,1,,,Entre 31 y 40 años,Licenciado,Medellín,IE Álvaro Marín Velasco,"Brindar una excelente educación a los estudiantes, para fortalecer mejor sus conocimientos cada día, ayudándonos con los medios tecnológicos que tenemos al nuestro alcance.",La educación de nuestros estudiantes no debe parar,El mejor futuro posible sería que la forma de enseñanza y aprendizaje mejorará a tal punto que todos acceder a la educación sin ningún obstáculo dándole la oportunidad a toda la población de acceder a la educación.El peor futuro sería que no se invirtiera en la educación el tiempo necesario y que esto ocasione que no todos puedan acceder a este derecho,No ya que si se avanza correctamente esto no tendría lugar en esa época.,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; moto g(7)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",5c8366fe-2b0d-4788-bc83-f5f1fa032c3e,es
f13988db-9579-4d59-adb9-072f0ecea902,114,,28:33.3,28:36.7,1.982.373,3.931.624,4.086.003,0.6051815,0.3404786,,6.613.469,15.811.965,18.053.345,0.25959328,0.13693164,,0.50497556,6.324.786,36.247.166,0.67871094,0.54772645,,5.066.523,0.4273529,48.907.417,0.49121094,0.00370088,,4.845.935,5.042.735,11.133.008,0.26326975,0.43670088,,5.766.623,42.307.697,0.026071776,0.21179917,0.36638463,,7.375.686,26.243.137,0.26243138,,28.993.351,7.100.665,0.7100665,,,,,,,1,,,,,Docente,Mujer,De 11 a 20 años,De 1 a 2 años,,,1,,Entre 31 y 40 años,Licenciado,Medellín,IE Enrique Olaya Herrera,"Las instituciones deben de capacitar a los docentes en las TIC, afianzar las diferentes competencias y promover el pensamiento crítico a través de proyectos de investigación.",#pensamiento crítico,"Transformación del pensamiento afianzando la ciencia, tecnología y sociedad. De esta manera el ser humano será más pro-activo en el momento de enfrentarse a situaciones problemáticas.","Seres humano individualistas, poco humanistas y muy competitivos.Adictos a la tecnología y con problemas visuales...",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",035d6491-bd15-438b-bf4a-eb7ad4cecf48,es
aa213e1d-a6dd-4a2c-a4cd-110c91c165c0,115,,51:39.5,51:42.3,27.126.392,4.529.914,27.574.467,0.50224036,0.39229056,,28.285.896,26.068.375,45.645.733,0.58679914,0.22575215,,2.602.031,2.692.308,47.056.614,0.6051815,0.23315385,,17.451.305,6.538.461,1.716.408,0.4985639,0.5662308,,17.237.629,65.811.966,16.950.403,0.4985639,0.5699316,,45.873.253,2.692.308,2.720.367,0.40665212,0.23315385,,23.250.103,7.674.989,0.76749897,,3.220.281,6.779.719,0.6779719,,1,,,1,,,,,,,Docente,Hombre,De 11 a 20 años,De 3 a 5 años,,,1,,Entre 31 y 40 años,Licenciado,Medellín,IE Enrique Olaya Herrera,"Las instituciones educativas y los docentes deben aprender a realizar construcciones colectivas orientadas a la mejora, escuchar las voces e ideas de todos los actores de la comunidad sin olvidar las directrices oficiales para consolidar redes de cooperación interinstitucional y grupos internos especializados de tal forma que los factores externos e internos sean dialogantes permitiendo una dinamica para la mejora.",Construyendo juntos,"La educación se ha despojado de los cajones tradicionales relacionados con los tiempos y lugares para el aprendizaje, el autoritarismo y la enseñanza delimitada a tópicos preseleccionados, el acceso a las herramientas y tecnologias para la educación dejara de ser un privilegio de pocos igualando las condiciones iniciales para la enseñanza.",Las condiciones de la educación continaun siendo iguales a las actuales con una marcada discriminación tecnológica y abandono de los educandos a su suerte desconociendo la riqueza de la diversidad humana.,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",5e610d0d-8e5d-4912-8f2e-72af1f0b34b1,es
5abb7fbe-3f75-4190-ab36-c2882765fb4a,116,,45:44.9,45:56.9,4.039.331,29.914.548,9.296.921,0.94464946,0.025906008,,9.344.373,0.8546981,57.015.705,0.061289206,0.007401709,,51.077.104,0.8546982,9.403.759,0.94464946,0.007401709,,55.350.585,0,9.446.494,0.94464946,0,,9.210.333,42.735.057,36.231.637,0.05759917,0.037008546,,940.376,0.8546982,51.077.056,0.055350553,0.007401709,,9.553.884,44.611.564,0.044611566,,9.647.343,3.526.577,0.03526577,,1,,,,,,,1,,,Docente,Mujer,De 6 a 10 años,De 3 a 5 años,,1,,,Entre 41 y 50 años,Licenciado,Medellín,IE Álvaro Marín Velasco,Capacitarnos frente a los cambios que genera la necesidad del mundo para contribuir a la educación,#cambiandoyaprendiendovamos,"El mejor cambio es que  la educación sea igualitaria para todos los niños ,niñas y jóvenes de nuestro que todos tengan las mismas posibilidades de aprender",Que por falta de igualdad frente a la educación aumente la delicuencia,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; moto g(6) play) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",b94cc1f7-c0fa-44b4-bf60-be2f2699f4d7,es
e3a4af84-cc39-4144-82f3-14d97f3caa94,165,,03:38.2,03:43.7,10.154.929,46.153.843,4.369.123,0.6676815,0.3996923,,62.954.693,19.230.774,17.814.531,0.27429917,0.16653848,,18.375.143,17.948.715,63.676.144,0.72650504,0.15543589,,62.647.777,46.581.196,47.154.026,0.70444626,0.40339315,,3.375.032,32.051.285,341.984,0.50224036,0.2775641,,4.405.386,3.717.949,18.766.645,0.3735639,0.32197437,,22.405.512,7.759.449,0.7759449,,4.723.659,5.276.341,0.5276341,,,,,1,,,1,,,,Docente,Mujer,De 11 a 20 años,De 3 a 5 años,,,1,,Entre 31 y 40 años,Magister,Cali,I.E. Isaías Duarte Cancino,"En mi opinión, las instituciones educativas deberán capacitar a sus docentes en el uso de la tecnología, capacitaciones para el manejo de las emociones, actualización en metodologías de aprendizaje. Los docentes debemos tener pasión, disposición  y amor por lo que hacemos.",#amorporlaeducación,"Contar con una comunidad transformada, que permita el cambio, educandos críticos, reflexivos, oportunidades para todos. Que nuestros jóvenes sean el futuro de Colombia.","Que los jóvenes no se formen en diferentes campos por lo que no podrán hacer parte de las labores que ayudan al fortalecimiento del país. Es decir el gobierno seguirá siendo del mismo linaje no tendremos gente nueva que oriente a un buen futuroNo tendremos Futuros  Docentes, médicos, abogados, economistas, ingenieros, etc.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",777ea18b-34d4-4bb9-b85a-9cc522127766,es
16addff9-1f83-4270-a053-77d5f643c82d,117,,42:31.5,42:35.8,17.273.217,61.538.464,3.673.422,0.67503446,0.53292304,,3.289.562,3.376.068,33.343.697,0.50224036,0.29236752,,3.384.459,3.333.333,32.822.083,0.4948874,0.28866664,,47.460.102,6.837.609,4.570.229,0.49121094,0.05921367,,3.384.459,3.333.333,32.822.083,0.4948874,0.28866664,,33.630.913,3.376.068,32.608.406,0.4948874,0.29236752,,5.078.389,4.921.611,0.4921611,,4.926.362,5.073.638,0.5073638,,1,,,,,,1,,,,Coordinador,Mujer,De 11 a 20 años,De 3 a 5 años,1,1,1,1,Entre 41 y 50 años,Especialista,Medellín,IE Benedikta Zur Nieden,Conocer las necesidades de un mundo globalizado y las competencias que deben tener los estudiantes para enfrentarse a el. Además acompañar a docentes y familias en la transformación personal y cultural que este mundo nos pide.,Conocer el contexto para transformar el futuro.,El mejor futuro posible estaría centrado en una educación con calidad que favorezca la formación del ser para la apropiación y transformación del saber en un contexto globalizado.,El peor futuro posible se daría si la educación sigue siendo un tema secundario en las agendas de los gobernantes  y a la cual no se le asignan recursos de calidad y que favorece sólo el desarrollo de mano de obra y no de competencias y de pensamiento transformador.,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",bb525041-e43a-429e-a54c-5cb5e2bb4dc5,es
4686c02a-8917-41dc-9b09-32efeb1ec115,118,,55:19.6,55:23.0,10.887.073,7.777.778,11.335.149,0.50224036,0.67355555,,1.103.791,9.829.063,79.133.026,0.8404756,0.08511968,,14.321.598,12.820.511,72.857.895,0.7926815,0.11102563,,66.382.935,1.752.137,16.095.703,0.24856389,0.15173505,,15.861.305,6.709.402,17.044.676,0.50591683,0.5810342,,15.801.604,67.948.715,1.624.968,0.50224036,0.5884359,,18.520.372,8.147.963,0.81479627,,15.817.672,8.418.233,0.8418233,,1,,,,,1,,,,,Docente,Mujer,De 6 a 10 años,De 1 a 2 años,,,1,1,Entre 21 y 30 años,Licenciado,Medellín,IE Álvaro Marín Velasco,"Los instituciones educativas y los docentes deben primero que todo estar a la vanguardia del conocimiento, capacitándose en las nuevas herramientas y temáticas del mundo académico. Luego, deben ofrecer oportunidades en las que los estudiantes investiguen y creen un criterio crítico de lo que encuentran en su investigación para luego entrar en modo creativo coordinando proyectos que se lleven a cabo de manera grupal.",#modocreativoon,"Los estudiantes son autónomos, cooperativos e inteligentes emocionalmente. El docente los guía a través del ejemplo y la resolución de dudas. Hay más desarrollo de sus competencias lingüísticas y tecnológicas.","Los estudiantes siguen en su hábito de copiarse los unos a los otros, no tienen interés por investigar, no son críticos frente al contenido que encuentran gracias a su acceso a la tecnología, se frustran y se retiran del colegio. No hay avance en tema creativo, solo estancamiento en la misma idea tradicional de educación: memorizar.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",beadfb4d-c83f-490b-83af-9a89b1c16990,es
6fa42a9c-1c7e-49ed-a744-9370c5fb4e9e,119,,32:07.3,32:08.8,4.281.992,12.820.511,9.443.595,0.9507698,0.011102589,,94.176.414,38.461.533,1.977.429,0.039005056,0.033307716,,4.316.568,34.188.004,92.264.626,0.93974036,0.029606836,,96.288.025,25.641.022,11.478.662,0.024299173,0.022205127,,0.14320196,9.971.359,0.14320196,0.4985639,0.866,,29.213.917,9.444.444,2.634.165,0.4985639,0.81788886,,0.10821223,99.891.785,0.9989179,,,,,1,1,,,,,,,1,,,Docente,Mujer,De 3 a 5 años,De 1 a 2 años,,,1,,Entre 21 y 30 años,Licenciado,Medellín,IE Bello Oriente,"Las instituciones educativas y los docentes deben innovar en la forma de enseñar , es decir deben enseñar materias más prácticas donde los estudiantes aprendan haciendo, que se evidencie un aprendizaje significativo del contexto que los rodean. También es importante no olvidar la parte humana de cada uno de los estudiantes entender sus debilidades , fortalezas. La educación a futuro debería ser tipo universidad que los estudiantes se matriculen en el curso que más les llama la atención.",El futuro esta en nuestras manos,"El mejor futuro Posible:   Todos  los  estudiantes y profesores tienen gran conocimiento sobre las plataformas digitales, la educación es más dinámica y se trabaja más desde la práctica","El peor Futuro Posible: la educación vuelve hacer tradicional, nadie puede opinar y salirse de las normas establecidas",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",4362702d-7b3c-4e89-9ba4-eea31944d763,es
9936620b-3dfe-4461-8c12-b83a1cbf90c0,4,,37:14.2,37:31.8,9.762.146,49.145.298,4.109.256,0.6566521,0.4255983,,3.021.211,4.059.829,29.189.598,0.4948874,0.3515812,,5.168.647,22.649.576,25.663.954,0.3698874,0.19614531,,12.401.649,35.042.732,52.555.614,0.7007698,0.30347008,,12.137.708,4.145.299,46.409.298,0.671358,0.35898292,,3.592.164,29.914.528,34.163.826,0.49121094,0.25905982,,3.051.362,6.948.638,0.6948638,,1.632.443,8.367.557,0.8367557,,1,,,,,,1,,,,Docente,Mujer,Más de 20 años,De 6 a 10 años,,1,,,Entre 41 y 50 años,Especialista,Bogotá,Colegio Comfandi Miraflores - sede primaria,"Enfocarse en ayudar a cada niño y cada joven a conocerse mejor a sí mismo, plantearse metas y sueños, y aprovechar al máximo todo su potencial para conseguirlos.",#sacarlomejordecadauno,Se plantean planes de estudio de acuerdo a las características de cada estudiante. Se promueven espacios colaborativos para fortalecer las competencias Siglo XXI,No aprendimos nada y seguimos en las mismas.,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",88d670f0-eb29-4fc7-9954-12d3e6fca426,es
58ec4ece-cc3c-44cb-85db-f5df26af2e29,120,,15:58.8,15:20.0,11.958.591,44.017.094,44.024.315,0.66032857,0.38118804,,32.835.922,34.615.387,32.548.695,0.4985639,0.29976922,,3.326.327,3.376.068,32.976.048,0.4985639,0.29236752,,21.140.347,3.888.889,39.970.768,0.5941521,0.33677778,,1.058.228,4.529.914,4.411.858,0.6676815,0.39229056,,42.627.274,44.444.447,12.928.284,0.35150504,0.38488886,,14.297.401,857.026,0.857026,,2.257.443,7.742.557,0.7742557,,,1,,1,,,,,,,Coordinador,Hombre,De 11 a 20 años,De 1 a 2 años,,1,1,,Entre 51 y 60 años,Especialista,Medellín,IE Benedikta Zur Nieden,Facilitar el aprendizaje colaborativo mediado por herramientas tics y trabajos prácticos con propósitos de mejoramiento individual y colectivo. Podría pensarse un modelo educativo que permita el cambio en el entorno cercano buscando mejores condiciones para su propio aprendizaje (colegio) pues ello llevará a que el estudiante reflexione frente al cambio individual y la adecuación y búsqueda de las oportunidades que lo llevarán al desarrollo de su propio individualidad como agente de su propio futuro.,#hagoposiblemifuturo,Instituciones educativas interconectadas con oportunidades para el estudiante en cuanto a la selección de aprendizajes y la libertad de expresión para dar a conocer lo que piensa de su colegio acompañado de propuestas claras frente al dinamismo dentro de su entorno escolar buscando el mejoramiento de la calidad de la educación que recibe.,"Instituciones educativas tradicionales que continúan en el modelo de educación tradicional, desconociendo las habilidades y aptitudes de sus estudiantes.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",9d54edb8-d7f0-46b1-98b2-2d27d57f4a21,es
91a1b1cf-37b6-4cac-bd08-5d42f2880de9,121,,19:27.3,19:31.7,15.523.487,98.290.596,0.15705566,0.4930235,0.8511966,,25.436.096,59.829.025,9.147.348,0.94464946,0.051811963,,0.83420473,94.017.105,89.764.084,0.94464946,0.0814188,,13.371.576,98.606.285,0.056557048,0.4930235,0.8548974,,940.376,0.8546982,51.077.056,0.055350553,0.007401709,,9.425.127,0.42735296,53.213.787,0.055350553,0.00370088,,58.192.196,9.418.078,0.9418078,,11.463.225,98.853.676,0.9885368,,,,,1,,,,1,,,Docente,Mujer,Más de 20 años,De 3 a 5 años,1,,,,Entre 41 y 50 años,Magister,Medellín,IE Enrique Olaya Herrera,"Tener en cuenta los contextos sociales, los intereses y gustos de los estudiantes, la capacidad de adaptación y las problemáticas que debe entrar a resolver, para que los estudiantes tengan herramientas que les permita resolver estás problemáticas.",El ser como centro de la formación,"Una educación basada en el ser, que tenga en cuenta a las personas y las potencialidades que cada uno tiene.",Que solo se tenga en cuenta los conocimientos académicos y enciclopédicos.,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 8.0.0; moto e5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36",cee3c3e8-8767-49cd-92d5-2932b639b130,es
3d6f5afb-ec01-4b43-82bf-706d963612f3,122,,03:04.7,03:04.7,17.511.003,6.452.992,1.795.908,0.50224036,0.55882907,,3.893.823,2.094.017,401.216,0.50591683,0.1813419,,33.203.564,34.615.387,32.181.053,0.4948874,0.29976922,,37.964.123,24.358.978,376.769,0.4985639,0.21094874,,34.212.242,3.333.333,3.245.443,0.49121094,0.28866664,,55.714.874,30.769.226,13.515.893,0.28900504,0.26646152,,4.622.308,5.377.692,0.5377692,,428.447,571.553,0.571553,,,,,1,,1,,,,,Coordinador,Hombre,Más de 20 años,De 11 a 20 años,,1,,,Entre 51 y 60 años,Magister,Medellín,IE Enrique Olaya Herrera,"Para que las instituciones educativas sean mejor en un futuro deben priorizar el trabajo con las familias, incentivar el usos de las tecnologías, lo mismo que la dotación de las instituciones con elementos tecnológicos actualizados y que el gobierno asigne más presupuesto a la educación.","Mejor educación, mejor calidad de vida.",Educación de calidad y gratuita para el 100% de niños y jóvenes de nuestro pais,Privatización de la educación. Educación Eliptista,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",1d565029-9599-487b-a262-bc24145b492d,es
0935c94c-ffd0-45bc-a32d-dcba9188001a,123,,42:16.5,42:19.2,11.247.022,7.521.702,13.535.968,0.51144475,0.6513793,,16.846.722,9.405.045,7.374.822,0.7845075,0.081447706,,82.413.086,70.546.193,10.532.297,0.14059606,0.061093017,,6.215.791,8.675.548,70.287.304,0.5040647,0.7513024,,6.584.795,8.675.548,66.597.266,0.5003747,0.7513024,,7.777.098,11.541.801,10.687.229,0.1645813,0.099952005,,3.664.854,6.335.146,0.6335146,,3.989.764,6.010.236,0.6010236,,1,,1,,,,,,,,Docente,Mujer,De 11 a 20 años,De 11 a 20 años,,1,,,Entre 31 y 40 años,Magister,Medellín,IE Enrique Olaya Herrera,"Para prepararse a ofrecer una mejor educación los docentes debemos estar abiertos al cambio, reinventarnos y reflexionar acerca de lo que realmente necesita el estudiante para desarrollar adecuadamente su proceso de aprendizaje.",#papel del docente,Se ha replanteado la educación y su papel para el beneficio de la humanidad. Colombia desarrolla un modelo educativo propio exitoso acorde con las necesidades reales de la comunidad educativa.La labor del maestro es respetada y valorada.,Se continua con un modelo educativo obsoleto que no beneficia al educando. La educación  cuenta con menos recursos porque el gobierno no ve la educación como parte fundamental para su desarrollo económico.,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",569a3799-d01f-4074-843d-c867b81efe32,es
