start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,informacion,CENTRO_EDUCATIVO,CENTRO_EDUCATIVO2,CENTRO_EDUCATIVO3,CENTRO_EDUCATIVO4,texto,hashtag,genera,frecuencia,relaciona_historia,La apropiación y uso de herramientas tecnológicas ,La forma como están organizadas las rutinas diarias,La vinculación de las familias a las propuestas del centro infantil,Los momentos de alimentación de las niñas y los niños,El desempeño de los agentes educativos y sus prácticas,La disposición intencionada de los espacios y ambientes,La calidad de las interacciones entre los actores,El acompañamiento a las transiciones de las niñas y los niños,La documentación de las experiencias realizadas en el centro infantil,El trabajo colaborativo entre los agentes educativos ,acto_principal,Otro,sentiste,habilidades,Habilidades artística,Habilidades comunicativas,Habilidades socioemocionales,Habilidades manuales,Habilidades socio-ambientales,Ninguna de las anteriores,competencias,Trabajo Colaborativo,Comunicación,Pensamiento Crítico,Resolución de problemas,Manejo de herramientas tecnológicas,Manejo de la información,Creatividad e Innovación,Vida y Carrera,rol,CONSENTIMIENTO,_id,_uuid,_submission_time,_validation_status,_index
2020-06-04T15:15:08.000-05:00,2020-06-04T15:25:46.777-05:00,2020-06-03,Sí,2020-06-04,Nariño,,CDI MI PEQUEÑO MUNDO, CDI INSTITUCIONALCLAVEL INFANTIL,CDI INSTITUCIONAL NIÑOS ALEGRESNTIL,,La historia es verme entre estas 4 paredes y no poder salir libremente si no limitada mente con mi familia x la situación del covid 19 y también el no poder compartir con cada uno de esos chiquitos de cada CDI que día nos alegran la vida con una linda sonrrisa,Aún que el cielo llore,Tristeza,Todo el tiempo,La forma como están organizadas las rutinas diarias,0,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Vida y Carrera,0,0,0,0,0,0,0,1,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,,102867333,0cfa46f7-ee83-4073-ade2-62e93e0b8a02,2020-06-04T20:25:49,,104
2020-06-04T15:21:10.945-05:00,2020-06-04T15:37:09.103-05:00,2020-06-03,Sí,2020-06-04,Nariño,,CDI LLORENTE,,,,"UN NIÑO ESTABA JUGANDO EL PARQUE DE LA PARTE DE ATRAZ Y TODOS ESTABAMOS ADELANTE Y LE DIJE AL NIÑO QUE SE VINIERA PARA DONDE ESTABAMOS TODOS, ERA UN NIÑO QUE NO PONE MUCHA ATENCION SE SUBIO A LOS RESBALADOROS SE RESBALA Y CAE, CORRO A RECCOJERLO Y SE ROMPIO EL BRAZO, LLAMO A LA MAMA Y LO LLEVAMOS AL PUESTO DE SALUD FUE UN SUSTO GRANDE PARA MI, LA MAMA LO LLEVO PARA DONDE UN SOBANDERO PORQUE LE DABA MIEDO LLEBARLO AL HOSPITAL, ESA FUE MI PRIMERA EXPERIENCIA LABORAL Y ME LLEVE UN TREMENDO SUSTO, GRACIAS A DIOS EL NIÑO SE MEJORO Y NO PASO A MAYORES.",MI PRIMER CACHARRO,Tristeza,Única vez,La vinculación de las familias a las propuestas del centro infantil La disposición intencionada de los espacios y ambientes El trabajo colaborativo entre los agentes educativos ,0,0,1,0,0,1,0,0,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo Resolución de problemas,1,0,0,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,,102869004,d5ac3e19-c904-4ae2-b65f-9e7a2007ff29,2020-06-04T20:37:09,,105
2020-06-04T15:39:40.679-05:00,2020-06-04T15:56:05.286-05:00,2020-06-03,Sí,2020-06-04,Nariño,,CDI AÑITOS PRODIGIOSOS,,,,"EL AÑO PASADO TENIA UN NIÑO, SOY MUY OBSERVADORA Y NOTE QUE EL NIÑO NO ERA NORMAL SU COMPORTAMIENTO EL NIÑO TENIA 4 AÑOS, COMENCE A TRATARLO POCO A POCO, LO ABRAZABA Y LE DEMOSTRE MUCHO CARIÑO, LE INFORME A LOS PADRES SOBRE LA SITUACION DEL NIÑO Y LES PREGUNTE QUE SI EL NIÑO YA HABIA RECIBIDO ATENCION PROFESIONAL LLEGUE A LA CONCLUSION DE QUE LOS PADRES MALTRATABAN AL NIÑO DE MANERA VERBAL Y FISICA, CONSIDERO QUE CON EL AFECTO QUE LE BRINDE EL NIÑO POCO A POCO EMPEZO A CAMBIAR SU COMPORTAMIENTO Y EMPEZO A RELACIONARSE CON LOS DEMAS COMPAÑERITOS",EXPRESANDO AFECTO,Motivación,De vez en cuando,La vinculación de las familias a las propuestas del centro infantil,0,0,1,0,0,0,0,0,0,0,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Resolución de problemas,0,0,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,,102870531,a784896c-1e3b-4e8c-8e0d-047121c0b3c7,2020-06-04T20:56:06,,106
2020-06-04T16:00:24.804-05:00,2020-06-04T16:10:09.694-05:00,2020-06-03,Sí,2020-06-04,Nariño,,CDI SAGRADO CORAZON,CDI CANDELILLA, CDI AÑITOS PRODIGIOSOS,,"HUBO UN TIEMPO QUE LLEGO LA FUERZA ARMADA A TUMACO Y AFECTABA A LOS NIÑOS DEL CDI, INCLUSO NOS QUERIAN COJER DE REEN CON CON LOS NIÑOS Y DEMAS COMPAÑERAS, LOS NIÑOS ENTRARON EN PANICO Y EMPEZARON A LLORAR Y AGRITAR, NOS AGARRO LA DESESPERACION. PARA CALMAR LA SITUACION LLEGO LA POLICIA Y GRACIAS DIOS NO PASO NADA",DELICUENCUENCIA COMUN,Impotencia ,De vez en cuando,La forma como están organizadas las rutinas diarias El trabajo colaborativo entre los agentes educativos ,0,1,0,0,0,0,0,0,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo,1,0,0,0,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,,102871600,459ca132-e766-4adb-a14d-885fc418a06a,2020-06-04T21:10:10,,107
2020-06-04T16:12:54.440-05:00,2020-06-04T16:22:41.603-05:00,2020-06-03,Sí,2020-06-04,Nariño,,CDI CANDELIILLA,,,,"SIEMPRE HE MANEJADO LOS NIÑOS MAS GRANDESITOS, HACE 2 AÑOS TUVE UN GRUPO MUY PARTICULAR ME METI MUY EN EL CUENTO DE ENSEÑARLES PARA LA VIDA, AL MOMENTO DE LA TRANSICION MIS NIÑOS EN SUS COLEGIOS RELACIONABAN TODO LO APRENDIDO EN EL CDI, LO RELACIONABAN CON LO QUE ESTABAN APRENDIENDO EN EL COLEGIO, ES ALGO MUY GRATIFICANTE PARA MI YA QUE ESTOY APORTANDO UN GRANITO DE ARENA PARA MEJORAR LA EDUCACION EN EL MUNICIPIO.",ENSEÑANZA DE VIDA,Orgullo,Todo el tiempo,La forma como están organizadas las rutinas diarias El desempeño de los agentes educativos y sus prácticas El acompañamiento a las transiciones de las niñas y los niños,0,1,0,0,1,0,0,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Trabajo Colaborativo Manejo de la Información y Comunicación Vida y Carrera,1,0,0,0,0,1,0,1,Potenciar el desarrollo de los niños y las niñas.,,102872436,4d2e30cc-ecf2-4760-b9f6-9e7c7b2eda9f,2020-06-04T21:22:43,,108
2020-06-04T16:31:15.023-05:00,2020-06-04T16:38:15.575-05:00,2020-06-03,Sí,2020-06-04,Nariño,,CDI CHIQUITOS ALEGRES,,,,Promover y velar porque las practicas de auto cuidado se realicen efectivamente,Pautas de auto cuidado,Alegría,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil,0,0,1,0,0,0,0,0,0,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Sostenibilidad,0,1,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,,102873310,f7eeed63-7e6e-46e0-8bd1-7298444d5190,2020-06-04T21:38:19,,109
2020-06-04T16:52:04.862-05:00,2020-06-04T17:06:11.166-05:00,2020-06-03,Sí,2020-06-04,Nariño,,CDI JARDINCITO DE AMOR,CDI NUEVO AMANECER,,,"UN PADRE DE FAMILIA VINO A MI CASA A FELICITARME PORQUE HA NOTADO EN SU HIJO QUE HA EVOLUCIONADO EN LA PARTE CONGNITIVA, ESTA MUY DESARRALLO ME EMOCIONA ESCUCHAR QUE CONTRIBUYO PARA EL BIENESTAR DE LOS NIÑOS Y NIÑAS",ALEGRANDO A LAS FAMILIAS,Alegría,De vez en cuando,La forma como están organizadas las rutinas diarias La vinculación de las familias a las propuestas del centro infantil,0,1,1,0,0,0,0,0,0,0,Familias y otras personas significativas,,Me confundí y no sabía qué contar,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Trabajo Colaborativo Manejo de la Información y Comunicación Creatividad e Innovación,1,0,0,0,0,1,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,,102874992,79ca9ded-c388-4ff3-8f3e-334fe4ae4a38,2020-06-04T22:06:12,,110
2020-06-04T17:01:34.890-05:00,2020-06-04T17:44:29.237-05:00,2020-06-03,Sí,2020-06-04,Nariño,,CDI GOTITAS DE AMOR,,,,"Fue un dia muy  hermoso la graduación  de los niños y las niñas donde participaron  y compartieron con sus compañeros, pero  al terminar  el grado  un niño al que quiero mucho ,corrió hacia el salón  donde    el jugaba con sus compañeros  y  no quería  irse del CDI  ,el niño se puso a llorar  y su madre también  haber que su hijo","Fue un día muy bonito  la graduación de los niños y las niñas  ,donde participaron con sus compañeros. Pero al terminar  el evento  uno de los niños  salió corriendo para el salón y no quería  irse, su madre entró a buscarlo pero  el niño su puso a llorar y su madre también  al ver que él no quería dejar su CDI. Luego interveni  y hable con el niño y le dije que cuando fuera  al colegio  nos miramos ya que el hiba a estudiar cerca del CDI, y luego se fue",Motivación,De vez en cuando,El desempeño de los agentes educativos y sus prácticas La calidad de las interacciones entre los actores El acompañamiento a las transiciones de las niñas y los niños,0,0,0,0,1,0,1,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",1,0,1,0,0,0,Trabajo Colaborativo Creatividad e Innovación Vida y Carrera,1,0,0,0,0,0,1,1,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,,102877385,4546030b-afc9-4b11-ae31-f71441cebc50,2020-06-04T22:44:31,,112
2020-06-04T21:01:57.665-05:00,2020-06-04T21:09:11.852-05:00,2020-06-03,Sí,2020-06-04,Nariño,,CDI VIENTO LIBRE,,,,"Para empezar el año ingreso al CDI una niña llamada luz maria ella era muy creativa amistosa exploradora y sobre todo muy traviesa, demostraba ser muy agresiva peliona compartia pero al final queria jugar solo lo que ella queria sin dejar opinar a los demás, en una semana falto 3 dias fue algo raro porque ella nunca faltaba, fui a visitarla la encontre enferma muy triste y preocupada pues ella pensaba que nunca iba a volver al CDI me preocupe al verla asi me di la tarea de investigar que pasaba con esta niña me di cuenta que la mamá no la trataba muy bien cuando la regañaba la gritaba y la insultaba y siempre le decia palabras obscenas por eso me di cuenta que ella trataba de esa manera a sus compañeros de el salon le pedi a la mamita asistir con la niña cuando estuviera alentada al CDI y las pase con la psicóloga la cual le fue de mucha ayuda a esta familia, al final la mamá cambio la forma de tratar a la niña se volvio amable cariñosa y pendiente la niña se convirtio en mi apoyo y en una segunda profesora del salon es asi que cuando los peliaban ella se acercaba cariñosa y les decia los niños aqui no hemos venido al CDI a peliar si no a aprender, jugar  divertirnos y a compartir, le volvio la alegria y el entusiasmo y yo me alegre de ver a mi niña tan feliz..",Mi niña feliz.,Motivación,De vez en cuando,La vinculación de las familias a las propuestas del centro infantil El desempeño de los agentes educativos y sus prácticas El trabajo colaborativo entre los agentes educativos ,0,0,1,0,1,0,0,0,0,1,Niños/niñas,Familiar,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo Resolución de problemas Creatividad e Innovación,1,0,0,1,0,0,1,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,,102884329,14a62e9a-6af4-4aca-a1c8-a4806572914b,2020-06-05T02:09:15,,113
2020-06-04T21:14:42.707-05:00,2020-06-04T21:22:27.549-05:00,2020-06-03,Sí,2020-06-04,Nariño,,CDI SUEÑOS INFANTILES,,,,El primer día que inicie en la uds dónde hubo una buena acogida y bienvenida de parte del equipo interdisciplinario los niños a su vez se quedaban atentos al ver que llegaba una nueva persona a compartir experiencias con ellos,Mi primer día de encuentro educativo,Motivación,Única vez,La disposición intencionada de los espacios y ambientes,0,0,0,0,0,1,0,0,0,0,Agentes educativos,,Me dio curiosidad e inventé la historia,"Habilidades manuales: tejer, sembrar, cocinar.",0,0,0,1,0,0,Trabajo Colaborativo,1,0,0,0,0,0,0,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,,102884748,4004e870-8fbe-4a18-a2b5-8ca3698b16a7,2020-06-05T02:22:32,,114
2020-06-04T21:18:03.170-05:00,2020-06-04T21:31:48.008-05:00,2020-06-03,Sí,2020-06-04,Nariño,,CDI LUNA PLATEADA,,,,"Para mí el solo hecho de tener contacto sin contagioso, con las niñas, niños y sistemas familiares, compartir esperiencia de cuidados y crianza en los hogares  y que las familias estén dispuestas hacer ese acompañamiento a sus hijos , participando de el fortalecimiento de habilidades y capacidades en sus hijos, para mí es una experiencia significativa en el marco de la emergencia sanitaria.",Aislamiento con amor,Motivación,Única vez,La vinculación de las familias a las propuestas del centro infantil,0,0,1,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,,102885079,b2ac6b8e-9057-45a3-9aa1-cd0ff642cc3e,2020-06-05T02:29:48,,115
2020-06-04T21:19:25.841-05:00,2020-06-04T21:32:43.707-05:00,2020-06-03,Sí,2020-06-04,Nariño,,CDI LUNA PLATEADA,,,,"Una situación  muy significativa que tuve fue con una niña del CDI es especial con discapacidad, no podía caminar y su desarrollo mental era mal lento,a esta niña de tres años de edad había  que cargar la para sacarla a comer en el comedor había que cuchatearla así fue como le cojo tanto afecto, es una niña tan especial tan tierna,",La niña linda,Motivación,De vez en cuando,Los momentos de alimentación de las niñas y los niños,0,0,0,1,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Creatividad e Innovación,0,0,0,0,0,0,1,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,,102885225,8ddbb9c5-d200-4185-977c-ef1bc879291e,2020-06-05T02:32:46,,116
2020-06-04T21:16:57.060-05:00,2020-06-04T21:40:29.251-05:00,2020-06-03,Sí,2020-06-04,Nariño,,CDI BELLAS PERSONITAS,,,,"Una vez la docente me manifiesta que estaba agotada de solicitarle a la madre de dos niños, la entrega de los documentos y su compromiso con las actividades del programa en tanto siempre las asumía la abuela de los niños, generamos un espacio de diálogo con ella y establecimos un conversación  desde la reflexión frente a los sueños y anhelos para sus hijos y cual será su papel en la realización de esos sueños frente a la responsabilidad  que tiene como madre  en que se cumplen o no desde lo que hace o deja de hacer diariamente, con gran emoción días después la docente de manifiesta que la madre de los niños esta cumpliendo con las tareas de las llamadas y  las evidencias de los retos a realizar en casa con los niños, demostrando  mayor interés en sus hijos",Interés en los hijos,Alegría,De vez en cuando,La vinculación de las familias a las propuestas del centro infantil El desempeño de los agentes educativos y sus prácticas El trabajo colaborativo entre los agentes educativos ,0,0,1,0,1,0,0,0,0,1,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo Resolución de problemas Vida y Carrera,1,0,0,1,0,0,0,1,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,,102885283,8af91655-8c54-4990-b748-09ef68868e24,2020-06-05T02:36:18,,117
2020-06-04T21:52:17.663-05:00,2020-06-04T22:01:44.661-05:00,2020-06-03,Sí,2020-06-04,Nariño,,CDI LUNA PLATEADA,,,,"Gracias al acompañamiento telefónico que estamos desarrollando con las familias no hemos perdido ese vínculo afectivo que hemos podido generar con los padres de familia, y con cada uno de nuestros roles hemos podido ayudar a que el aislamiento preventivo obligatorio sea un poco más llevadero.",Fortalecimiento de vínculos afectivos,Motivación,Todo el tiempo,La apropiación y uso de herramientas tecnológicas  La forma como están organizadas las rutinas diarias La vinculación de las familias a las propuestas del centro infantil El desempeño de los agentes educativos y sus prácticas La calidad de las interacciones entre los actores El acompañamiento a las transiciones de las niñas y los niños,1,1,1,0,1,0,1,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo Resolución de problemas Manejo de herramientas tecnológicas Manejo de la Información y Comunicación Creatividad e Innovación,1,0,0,1,1,1,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,,102886284,40549cea-288a-4e4e-86ac-f1bd88a11927,2020-06-05T03:01:46,,118
2020-06-04T21:55:26.418-05:00,2020-06-04T22:03:00.222-05:00,2020-06-03,Sí,2020-06-04,Nariño,,CDI BUENOS AIRES,,,,Falta de compromiso de los sistemas familiares para estar atento al llamado que se les Hase diariamente para,De interés,Tristeza,De vez en cuando,La apropiación y uso de herramientas tecnológicas  La vinculación de las familias a las propuestas del centro infantil El desempeño de los agentes educativos y sus prácticas La calidad de las interacciones entre los actores El trabajo colaborativo entre los agentes educativos ,1,0,1,0,1,0,1,0,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades manuales: tejer, sembrar, cocinar.",0,1,0,1,0,0,Trabajo Colaborativo Creatividad e Innovación,1,0,0,0,0,0,1,0,Actuar de la mejor manera para conservar mi empleo.,,102886319,ecb31d46-6f70-4e43-9750-d0fd04c2ae42,2020-06-05T03:03:02,,119
2020-06-04T22:25:53.123-05:00,2020-06-04T22:35:45.477-05:00,2020-06-03,Sí,2020-06-04,Nariño,,CHIQUITOS ALEGRES,,,,"He tenido la oportunidad de contar con padres de familia comprometidos por el bienestar y aprendizajes de sus niños y niñas, siempre están pendiente de como va el proceso de sus hijos y eso me llena de mucho entusiasmo saber que puedo contar con personas que se preocupan en saber como es la enseñanza de sus hijos y que no toda la carga la debe llebar la docente si no que también el padre de familia",Compromiso de padres hacia hijos,Alegría,Todo el tiempo,La forma como están organizadas las rutinas diarias Los momentos de alimentación de las niñas y los niños El trabajo colaborativo entre los agentes educativos ,0,1,0,1,0,0,0,0,0,1,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",1,1,1,0,0,0,Trabajo Colaborativo Manejo de la Información y Comunicación,1,0,0,0,0,1,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,,102887993,394e2ffd-1e64-4e3e-82a9-0c36a6b4a8d0,2020-06-05T03:35:46,,120
2020-06-04T22:11:09.032-05:00,2020-06-04T22:36:37.945-05:00,2020-06-03,Sí,2020-06-04,Nariño,,CDI BELLAS PERSONITAS,,,,"Para mi todo el proceso en el cual he desarrollo mi labor ha sido  de alegría, por que gracias a los niños ,niñas he podido formarme como ser humano y saber que trabajar en la primera infancia nos enorgullece mucho los cosas negativas para mi no existen por que gracias a los niños,niñas hacen que esas barreras se rompan","Vivir la vida positivamente brindando amor,alegría,respeto",Orgullo,Todo el tiempo,La documentación de las experiencias realizadas en el centro infantil,0,0,0,0,0,0,0,0,1,0,Niños/niñas,No escogí otra,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Creatividad e Innovación,0,0,0,0,0,0,1,0,Potenciar el desarrollo de los niños y las niñas.,,102888019,9145bc97-506e-46a2-adab-fcf348ca4a8c,2020-06-05T03:36:40,,121
2020-06-05T09:12:23.371-05:00,2020-06-05T09:34:41.266-05:00,2020-06-04,Sí,2020-06-05,Nariño,,CDI UNION VICTORIA,,,,"Hace varios años tuve la oportunidad de trabajar en esta unidad de servicio, había una niña llamada sol, ella  vivía con la abuela y unos tíos, la niña siempre se mostraba inquieta, se salia de los salones, les pegaba a los demás niños y hacia lo que ella quería, en oportunidades los días que no habían atención, la veían a la niña rondando por él. CDI, a ella le pasaba algo,él CDI era la única parte donde se le Ponia atención y se le trataba con amor, además se le daba la oportunidad de expresar sus sentimientos, lastimosamente era él ultimo año de este maravilloso ser que estaba falta de amor.",# ave de paso.,Motivación,De vez en cuando,La vinculación de las familias a las propuestas del centro infantil La calidad de las interacciones entre los actores El acompañamiento a las transiciones de las niñas y los niños La documentación de las experiencias realizadas en el centro infantil,0,0,1,0,0,0,1,1,1,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,1,0,1,0,Trabajo Colaborativo Resolución de problemas Manejo de la Información y Comunicación,1,0,0,1,0,1,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,,102968756,f18d622b-7d29-4beb-89ff-69ef159c6c63,2020-06-05T14:34:43,,122
2020-06-05T10:35:36.470-05:00,2020-06-05T10:44:11.251-05:00,2020-06-04,Sí,2020-06-05,Nariño,,CDI BELLAS PERSONITAS,,,,En en primer CDI donde empece a trabajar al entrar a saludar en el salon de los niños de 4 años me recobian con canciones y tocaban los instrumentos musicales autoctonos de la region,#saludoconrumba,Alegría,De vez en cuando,La forma como están organizadas las rutinas diarias,0,1,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Pensamiento Crítico,0,0,1,0,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,,102980303,599a29fa-ff4b-49e2-9310-5381ee30e48b,2020-06-05T15:39:24,,123
2020-06-05T11:44:01.187-05:00,2020-06-05T11:50:37.689-05:00,2020-06-04,Sí,2020-06-05,Nariño,,CDI CORDIALIDAD,,,,Cuando me dirijo a los niños para enseñarle el lavado de manos y cepillado de dientes,Cuidado de mi cuerpo,Motivación,Todo el tiempo,La forma como están organizadas las rutinas diarias,0,1,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Resolución de problemas Manejo de herramientas tecnológicas Manejo de la Información y Comunicación Creatividad e Innovación,0,0,0,1,1,1,1,0,Potenciar el desarrollo de los niños y las niñas.,,102989159,1b478eef-10dc-4351-a97d-7d51345d561f,2020-06-05T16:50:38,,124
2020-06-05T12:10:49.543-05:00,2020-06-05T12:17:48.699-05:00,2020-06-04,Sí,2020-06-05,Nariño,, CDI INSTITUCIONALCLAVEL INFANTIL,CDI INSTITUCIONAL NIÑOS ALEGRES,CDI MI PEQUEÑO MUNDO,,El fallecimiento de un usuario,#tristesa,Tristeza,Única vez,La forma como están organizadas las rutinas diarias,0,1,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Pensamiento Crítico,0,0,1,0,0,0,0,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,,102992671,9b09e280-de44-41c8-aa40-9c5395d1fc5b,2020-06-05T17:17:56,,125
2020-06-05T13:11:03.626-05:00,2020-06-05T13:18:32.025-05:00,2020-06-04,Sí,2020-06-05,Nariño,,CDI INSTITUCIONAL CLAVEL INFANTIL,,,,"el año pasado vivi la experiencia de contribuir a dar un granito de arena para el mejoramiento y bienestar en la parte cognitiva de un niño, ya que el niño no podia hablar y su comportamiento era muy agresivo, poco a poco trate de irmele acercando lo as cariñoamente y de vincularlo con sus demas compañeritos, al pasar el tiempo el comportamiento del niño fue cambiando y ahora es un niño feliz y sociable",renaciendo conmigo y con los demas,Alegría,De vez en cuando,La forma como están organizadas las rutinas diarias La disposición intencionada de los espacios y ambientes,0,1,0,0,0,1,0,0,0,0,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo Resolución de problemas Vida y Carrera,1,0,0,1,0,0,0,1,Potenciar el desarrollo de los niños y las niñas.,,102998315,4c76b582-40f8-443c-99a0-ad90f9710378,2020-06-05T18:18:33,,126
